property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone,price_per_sqft,rent_per_sqft,normalized_location,maint___month__â_¹
RENT-APAR-397,Available,Rent,2025-06-15,Gour Enclave,Shivar Garden,Mira Bhayandar,401107.0,Apartment,3.0,3,1145,Built-up,6,11,Fully Furnished,South-West,0,5,empower one-to-one communities,,52000.0,156000.0,3461.0,1,1.0,Liam Dugar,4811214138.0,,45.414847161572055,shivar garden,
RENT-OFFI-398,Available,Rent,2024-01-19,Sha Plaza,Kanakia,Mira Bhayandar,401105.0,Office Space,,1,2030,Carpet,3,2,Semi-Furnished,South,2,3,target intuitive experiences,,99000.0,297000.0,0.0,1,2.0,Yuvraj Bahri,916881011000.0,,48.76847290640394,kanakia,
SALE-OFFI-399,Available,Sale,2024-04-22,Sur Residency,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,0,1825,Carpet,10,2,Semi-Furnished,North-East,2,19,cultivate clicks-and-mortar schemas,30200000.0,,,0.0,0,1.0,Yashvi Lal,2097743375.0,16547.945205479453,,bhayandar west,
RENT-SHOP-400,Available,Rent,2024-04-20,Pillai Plaza,Beverly Park,Mira Bhayandar,401105.0,Shop,,0,1810,Carpet,2,2,Unfurnished,North-East,2,5,engage one-to-one markets,,186000.0,372000.0,0.0,0,2.0,Sara Randhawa,163493372.0,,102.76243093922652,beverly park,
SALE-BUNG-401,Available,Sale,2023-11-12,Jhaveri Apartments,Shanti Nagar,Mira Bhayandar,401101.0,Bungalow,4.0,5,2249,Built-up,0,2,Semi-Furnished,South-West,1,23,incentivize extensible users,27600000.0,,,0.0,0,2.0,Dayamai Kumar,3448868868.0,12272.120942641171,,shanti nagar,
SALE-SHOP-402,Available,Sale,2025-03-21,Pandey Plaza,Bhayandar East,Mira Bhayandar,401105.0,Shop,,1,2276,Built-up,23,2,Unfurnished,South-West,2,11,harness cutting-edge infrastructures,36700000.0,,,0.0,0,1.0,Ishaan Bhattacharyya,3381738581.0,16124.780316344464,,bhayandar east,
RENT-APAR-403,Available,Rent,2023-12-29,Walla Plaza,Jesal Park,Mira Bhayandar,401107.0,Apartment,1.0,2,679,Carpet,6,25,Fully Furnished,West,2,14,implement open-source synergies,,15000.0,30000.0,2761.0,0,1.0,Thomas Palla,6572214389.0,,22.091310751104565,jesal park,
SALE-SHOP-404,Available,Sale,2025-07-15,Bawa Plaza,Bhayandar West,Mira Bhayandar,401101.0,Shop,,0,1754,Carpet,21,2,Unfurnished,North-East,0,22,expedite strategic communities,7200000.0,,,0.0,1,1.0,Vamakshi Buch,3316557275.0,4104.903078677309,,bhayandar west,
SALE-BUNG-405,Available,Sale,2025-06-03,Kurian Enclave,Golden Nest,Mira Bhayandar,401101.0,Bungalow,4.0,5,3167,Built-up,0,2,Semi-Furnished,East,1,21,re-intermediate bricks-and-clicks users,36500000.0,,,0.0,1,2.0,Girindra Deep,914882853997.0,11525.10262077676,,golden nest,
SALE-BUNG-406,Available,Sale,2024-11-24,Trivedi Heights,Shanti Nagar,Mira Bhayandar,401101.0,Bungalow,3.0,5,3264,Built-up,0,2,Fully Furnished,South,2,21,deliver synergistic functionalities,40900000.0,,,0.0,1,2.0,Veda Pall,914931185024.0,12530.637254901962,,shanti nagar,
RENT-APAR-407,Available,Rent,2024-12-10,Sen Park,Jesal Park,Mira Bhayandar,401105.0,Apartment,2.0,3,664,Carpet,22,17,Unfurnished,East,0,23,enable wireless solutions,,38000.0,114000.0,2227.0,1,2.0,Qasim Keer,4306346045.0,,57.2289156626506,jesal park,
SALE-OFFI-408,Available,Sale,2025-04-09,Bahl Park,Bhayandar West,Mira Bhayandar,401105.0,Office Space,,1,1159,Built-up,13,2,Fully Furnished,South-West,2,8,re-intermediate turn-key e-business,18900000.0,,,0.0,0,1.0,Netra Sahota,917683200162.0,16307.16134598792,,bhayandar west,
SALE-BUNG-409,Available,Sale,2024-06-17,Butala Greens,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,5.0,6,2140,Carpet,0,2,Fully Furnished,North,0,4,enable visionary architectures,30500000.0,,,0.0,0,2.0,Dakshesh Mistry,8706700292.0,14252.336448598133,,naya nagar,
RENT-OFFI-410,Available,Rent,2024-09-10,Khatri Enclave,Bhayandar East,Mira Bhayandar,401105.0,Office Space,,1,696,Carpet,8,2,Unfurnished,North-East,0,19,whiteboard front-end deliverables,,181000.0,905000.0,0.0,0,2.0,Aditya Arora,6901642500.0,,260.0574712643678,bhayandar east,
SALE-SHOP-411,Available,Sale,2024-12-01,Virk Complex,Shanti Nagar,Mira Bhayandar,401101.0,Shop,,1,690,Carpet,0,2,Unfurnished,North-East,2,3,transition enterprise partnerships,23500000.0,,,0.0,0,2.0,Sanya Barad,1878466075.0,34057.97101449275,,shanti nagar,
RENT-SHOP-412,Available,Rent,2025-02-19,Nath Gardens,Jesal Park,Mira Bhayandar,401107.0,Shop,,1,921,Carpet,1,2,Unfurnished,South-West,0,21,redefine scalable e-tailers,,200000.0,600000.0,0.0,1,2.0,Damini Behl,918065321277.0,,217.15526601520088,jesal park,
SALE-OFFI-413,Available,Sale,2024-07-15,Oak Enclave,Bhayandar East,Mira Bhayandar,401101.0,Office Space,,1,879,Built-up,13,2,Semi-Furnished,West,0,9,reinvent cross-platform vortals,13900000.0,,,0.0,0,1.0,Sai Palla,912338437586.0,15813.424345847554,,bhayandar east,
RENT-SHOP-414,Available,Rent,2024-05-03,Kalita Complex,Bhayandar East,Mira Bhayandar,401105.0,Shop,,0,724,Built-up,24,2,Unfurnished,East,2,18,orchestrate mission-critical relationships,,72000.0,288000.0,0.0,1,2.0,Ekantika Mandal,6943738841.0,,99.4475138121547,bhayandar east,
RENT-SHOP-415,Available,Rent,2024-06-07,Nanda Residency,Bhayandar East,Mira Bhayandar,401105.0,Shop,,1,2403,Built-up,0,2,Unfurnished,South,0,25,innovate seamless e-commerce,,68000.0,272000.0,0.0,1,2.0,Krish Kari,1837742840.0,,28.297960882230544,bhayandar east,
SALE-BUNG-416,Available,Sale,2024-04-24,Krishna Enclave,Shanti Nagar,Mira Bhayandar,401101.0,Bungalow,5.0,6,2376,Built-up,0,2,Fully Furnished,South-West,0,19,implement out-of-the-box eyeballs,44300000.0,,,0.0,0,1.0,Yadavi Kapur,3323113930.0,18644.781144781144,,shanti nagar,
SALE-OFFI-417,Available,Sale,2024-09-12,Reddy Plaza,Naya Nagar,Mira Bhayandar,401101.0,Office Space,,1,1125,Built-up,11,2,Semi-Furnished,South,1,17,exploit sticky portals,11000000.0,,,0.0,1,1.0,Abeer Ravel,1310515025.0,9777.777777777776,,naya nagar,
SALE-BUNG-418,Available,Sale,2023-09-07,Viswanathan Park,Shivar Garden,Mira Bhayandar,401101.0,Bungalow,4.0,6,3340,Carpet,0,2,Unfurnished,South,0,10,scale viral e-commerce,48700000.0,,,0.0,1,1.0,Sneha Bhargava,7501419838.0,14580.838323353291,,shivar garden,
RENT-APAR-419,Available,Rent,2024-09-01,Sodhi Apartments,Beverly Park,Mira Bhayandar,401107.0,Apartment,3.0,3,1330,Carpet,14,9,Fully Furnished,East,0,22,unleash sticky e-business,,55000.0,110000.0,5742.0,1,1.0,Idika Tandon,913856494575.0,,41.35338345864662,beverly park,
SALE-APAR-420,Available,Sale,2025-05-23,Suri Heights,Shivar Garden,Mira Bhayandar,401101.0,Apartment,3.0,4,1312,Built-up,8,4,Semi-Furnished,North,2,25,brand compelling content,24800000.0,,,5202.0,1,2.0,Harini Nadkarni,9087105266.0,18902.439024390245,,shivar garden,
RENT-APAR-421,Available,Rent,2025-03-11,Rajagopal Residency,Bhayandar East,Mira Bhayandar,401107.0,Apartment,1.0,1,469,Built-up,4,5,Unfurnished,North-East,0,23,mesh user-centric portals,,15000.0,75000.0,1533.0,1,1.0,Vedika Korpal,914602257234.0,,31.982942430703623,bhayandar east,
SALE-OFFI-422,Available,Sale,2024-02-10,Tiwari Greens,Shivar Garden,Mira Bhayandar,401107.0,Office Space,,0,1824,Built-up,7,2,Semi-Furnished,West,0,1,synthesize robust models,15200000.0,,,0.0,1,2.0,Ekta Choudhary,475296613.0,8333.333333333334,,shivar garden,
SALE-BUNG-423,Available,Sale,2025-05-02,Virk Heights,Bhayandar West,Mira Bhayandar,401101.0,Bungalow,4.0,5,2999,Carpet,0,2,Semi-Furnished,South,0,10,architect bleeding-edge interfaces,41200000.0,,,0.0,1,1.0,Tanmayi Dugar,5206345161.0,13737.912637545847,,bhayandar west,
RENT-APAR-424,Available,Rent,2023-12-23,Kadakia Gardens,Bhayandar East,Mira Bhayandar,401107.0,Apartment,3.0,4,1753,Built-up,20,28,Fully Furnished,East,2,13,engineer killer platforms,,56000.0,112000.0,6548.0,1,2.0,Shivani Mangat,1998911789.0,,31.94523673702225,bhayandar east,
SALE-APAR-425,Available,Sale,2024-05-21,Suresh Enclave,Jesal Park,Mira Bhayandar,401101.0,Apartment,3.0,4,1451,Carpet,13,8,Unfurnished,South-West,1,16,productize wireless functionalities,20100000.0,,,4347.0,0,1.0,Yochana Loyal,1859044334.0,13852.515506547208,,jesal park,
SALE-OFFI-426,Available,Sale,2024-02-01,Krish Heights,Kanakia,Mira Bhayandar,401101.0,Office Space,,1,1573,Carpet,6,2,Unfurnished,South,1,7,innovate distributed synergies,29900000.0,,,0.0,0,1.0,Sanaya Kumar,3759914101.0,19008.26446280992,,kanakia,
SALE-BUNG-427,Available,Sale,2024-05-04,Shanker Apartments,Kanakia,Mira Bhayandar,401105.0,Bungalow,5.0,6,2211,Carpet,0,2,Fully Furnished,North-East,2,3,harness rich paradigms,48600000.0,,,0.0,1,2.0,Bishakha Nadig,911133209750.0,21981.004070556308,,kanakia,
RENT-OFFI-428,Available,Rent,2025-03-22,Grover Plaza,Golden Nest,Mira Bhayandar,401105.0,Office Space,,0,1336,Built-up,25,2,Fully Furnished,North,2,15,visualize holistic e-commerce,,72000.0,216000.0,0.0,1,2.0,Gayathri Parikh,8533454361.0,,53.89221556886228,golden nest,
SALE-BUNG-429,Available,Sale,2024-03-15,Varughese Towers,Kanakia,Mira Bhayandar,401105.0,Bungalow,5.0,6,2685,Carpet,0,2,Fully Furnished,North,2,6,enable leading-edge initiatives,41500000.0,,,0.0,1,2.0,Liam Sami,6728638381.0,15456.238361266294,,kanakia,
SALE-BUNG-430,Available,Sale,2023-08-03,Parsa Residency,Jesal Park,Mira Bhayandar,401107.0,Bungalow,3.0,4,2776,Carpet,0,2,Semi-Furnished,South-West,0,10,integrate cross-media e-business,47900000.0,,,0.0,0,1.0,Timothy Lad,911830959534.0,17255.043227665705,,jesal park,
SALE-APAR-431,Available,Sale,2024-12-09,Kalita Enclave,Naya Nagar,Mira Bhayandar,401107.0,Apartment,3.0,3,1833,Built-up,17,28,Semi-Furnished,North-East,1,5,aggregate customized models,23200000.0,,,4864.0,1,1.0,Warhi Bali,9144555895.0,12656.84669939989,,naya nagar,
SALE-SHOP-432,Available,Sale,2024-09-08,Pant Residency,Beverly Park,Mira Bhayandar,401105.0,Shop,,1,2113,Built-up,18,2,Unfurnished,East,1,19,re-intermediate distributed action-items,26500000.0,,,0.0,1,2.0,Dakshesh Narain,6841865571.0,12541.410317084714,,beverly park,
RENT-SHOP-433,Available,Rent,2024-05-01,Comar Complex,Jesal Park,Mira Bhayandar,401101.0,Shop,,1,1710,Built-up,23,2,Unfurnished,South-West,1,16,extend enterprise communities,,133000.0,665000.0,0.0,1,2.0,Idika Saran,5197254380.0,,77.77777777777777,jesal park,
SALE-BUNG-434,Available,Sale,2024-07-23,Bajwa Towers,Bhayandar East,Mira Bhayandar,401107.0,Bungalow,4.0,6,2159,Built-up,0,2,Semi-Furnished,South-West,1,17,streamline out-of-the-box solutions,42900000.0,,,0.0,1,1.0,Daksha Mall,2059872194.0,19870.31032885595,,bhayandar east,
RENT-OFFI-435,Available,Rent,2025-06-02,Swamy Residency,Shanti Nagar,Mira Bhayandar,401101.0,Office Space,,1,634,Built-up,24,2,Fully Furnished,East,0,22,transform customized synergies,,175000.0,350000.0,0.0,1,1.0,Tejas Murty,5213882553.0,,276.02523659306,shanti nagar,
RENT-OFFI-436,Available,Rent,2024-12-15,Ramakrishnan Gardens,Golden Nest,Mira Bhayandar,401101.0,Office Space,,0,638,Carpet,14,2,Fully Furnished,East,1,20,scale frictionless networks,,170000.0,850000.0,0.0,1,2.0,Jagdish Rajan,918417612757.0,,266.4576802507837,golden nest,
RENT-OFFI-437,Available,Rent,2024-03-07,Warrior Apartments,Naya Nagar,Mira Bhayandar,401105.0,Office Space,,0,1457,Built-up,15,2,Semi-Furnished,South-West,1,5,deliver e-business relationships,,152000.0,760000.0,0.0,0,1.0,Urvashi Mandal,915114288912.0,,104.32395332875772,naya nagar,
SALE-BUNG-438,Available,Sale,2025-03-09,Chaudry Heights,Mira Road East,Mira Bhayandar,401101.0,Bungalow,4.0,5,2787,Built-up,0,2,Unfurnished,West,2,23,incubate visionary web-readiness,36100000.0,,,0.0,1,2.0,Krishna Karpe,910586434299.0,12952.996053103696,,mira road east,
SALE-BUNG-439,Available,Sale,2024-04-10,Jayaraman Greens,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,5.0,7,2757,Carpet,0,2,Fully Furnished,North-East,1,14,envisioneer plug-and-play models,43200000.0,,,0.0,1,1.0,Madhavi Cheema,5135279287.0,15669.205658324265,,naya nagar,
SALE-BUNG-440,Available,Sale,2024-02-16,Srinivasan Residency,Bhayandar East,Mira Bhayandar,401107.0,Bungalow,3.0,4,2572,Built-up,0,2,Unfurnished,South,1,9,strategize web-enabled relationships,49600000.0,,,0.0,1,1.0,Yashodhara Mistry,4012572218.0,19284.603421461896,,bhayandar east,
SALE-BUNG-441,Available,Sale,2025-06-25,Warrior Heights,Mira Road East,Mira Bhayandar,401107.0,Bungalow,5.0,7,1842,Carpet,0,2,Fully Furnished,North,2,12,architect bricks-and-clicks eyeballs,47300000.0,,,0.0,1,2.0,Waida Bhargava,4562531808.0,25678.610206297504,,mira road east,
SALE-BUNG-442,Available,Sale,2024-09-10,Sem Heights,Mira Road East,Mira Bhayandar,401101.0,Bungalow,5.0,7,3483,Built-up,0,2,Unfurnished,East,1,10,engage scalable deliverables,39800000.0,,,0.0,1,2.0,Chandani Natarajan,7065759138.0,11426.930806775768,,mira road east,
RENT-APAR-443,Available,Rent,2025-03-11,Dara Plaza,Kanakia,Mira Bhayandar,401101.0,Apartment,3.0,3,1357,Built-up,12,5,Fully Furnished,South,1,14,optimize revolutionary niches,,40000.0,160000.0,5908.0,1,2.0,Chatura Sood,2293949048.0,,29.476787030213707,kanakia,
RENT-APAR-444,Available,Rent,2023-10-21,Kurian Residency,Bhayandar East,Mira Bhayandar,401105.0,Apartment,2.0,3,790,Built-up,19,28,Unfurnished,South-West,1,16,aggregate strategic convergence,,30000.0,120000.0,2834.0,0,1.0,Arin Prabhu,3557327289.0,,37.9746835443038,bhayandar east,
SALE-SHOP-445,Available,Sale,2023-12-15,Chaudhuri Park,Naya Nagar,Mira Bhayandar,401101.0,Shop,,1,499,Built-up,20,2,Unfurnished,North,2,5,brand killer vortals,31900000.0,,,0.0,0,1.0,Rushil Gaba,4789689741.0,63927.855711422846,,naya nagar,
RENT-APAR-446,Available,Rent,2025-01-10,Arya Complex,Beverly Park,Mira Bhayandar,401101.0,Apartment,3.0,4,1705,Built-up,22,26,Semi-Furnished,South-West,1,15,integrate e-business architectures,,41000.0,205000.0,6620.0,1,1.0,Ethan Bedi,3522461726.0,,24.04692082111437,beverly park,
SALE-APAR-447,Available,Sale,2023-10-23,Chowdhury Park,Beverly Park,Mira Bhayandar,401101.0,Apartment,4.0,5,1776,Carpet,13,17,Unfurnished,South-West,2,17,synthesize mission-critical e-markets,17900000.0,,,7859.0,0,1.0,Tristan Thaman,912808116815.0,10078.82882882883,,beverly park,
SALE-BUNG-448,Available,Sale,2024-10-29,Gala Greens,Golden Nest,Mira Bhayandar,401101.0,Bungalow,5.0,6,1995,Carpet,0,2,Semi-Furnished,West,0,15,synthesize open-source communities,48600000.0,,,0.0,1,2.0,Qabil Chauhan,8086501408.0,24360.9022556391,,golden nest,
SALE-BUNG-449,Available,Sale,2024-06-06,Sharma Greens,Naya Nagar,Mira Bhayandar,401107.0,Bungalow,5.0,6,3176,Built-up,0,2,Semi-Furnished,North-East,1,19,streamline B2C bandwidth,33900000.0,,,0.0,1,2.0,Yachana Palla,7559664581.0,10673.803526448362,,naya nagar,
SALE-BUNG-450,Available,Sale,2024-11-11,Sodhi Complex,Jesal Park,Mira Bhayandar,401105.0,Bungalow,4.0,6,2921,Carpet,0,2,Fully Furnished,North,0,25,mesh web-enabled partnerships,41300000.0,,,0.0,1,2.0,Umang Venkataraman,914457493149.0,14138.993495378296,,jesal park,
SALE-APAR-451,Available,Sale,2024-07-27,Nagy Greens,Naya Nagar,Mira Bhayandar,401107.0,Apartment,3.0,3,1231,Carpet,15,11,Fully Furnished,South,0,10,transition bricks-and-clicks technologies,25500000.0,,,3866.0,0,1.0,Bimala Atwal,8135873339.0,20714.865962632008,,naya nagar,
SALE-BUNG-452,Available,Sale,2025-01-26,Subramaniam Gardens,Beverly Park,Mira Bhayandar,401107.0,Bungalow,4.0,6,3157,Carpet,0,2,Fully Furnished,West,2,24,orchestrate transparent convergence,34900000.0,,,0.0,1,1.0,Lopa Balan,8045549091.0,11054.798859676908,,beverly park,
SALE-APAR-453,Available,Sale,2025-06-22,Vaidya Enclave,Shivar Garden,Mira Bhayandar,401105.0,Apartment,3.0,3,1808,Carpet,20,11,Fully Furnished,South-West,0,14,empower wireless web-readiness,20000000.0,,,5152.0,1,1.0,Chandresh Tank,5239491095.0,11061.946902654869,,shivar garden,
SALE-OFFI-454,Available,Sale,2023-11-12,Banerjee Enclave,Kanakia,Mira Bhayandar,401107.0,Office Space,,0,1299,Built-up,19,2,Unfurnished,South,1,3,integrate dot-com synergies,8200000.0,,,0.0,1,1.0,Harini Chandran,910660952374.0,6312.548113933795,,kanakia,
SALE-BUNG-455,Available,Sale,2024-10-18,Sha Greens,Shanti Nagar,Mira Bhayandar,401101.0,Bungalow,4.0,6,2441,Carpet,0,2,Fully Furnished,South-West,1,1,extend interactive action-items,38700000.0,,,0.0,0,2.0,Yashawini Sarin,6846245092.0,15854.158131913153,,shanti nagar,
SALE-BUNG-456,Available,Sale,2023-08-12,Pradhan Towers,Mira Road East,Mira Bhayandar,401101.0,Bungalow,4.0,5,2527,Built-up,0,2,Fully Furnished,North,0,14,syndicate turn-key solutions,41800000.0,,,0.0,1,1.0,Reyansh Saraf,915505006330.0,16541.353383458645,,mira road east,
RENT-OFFI-457,Available,Rent,2024-08-22,Babu Apartments,Bhayandar West,Mira Bhayandar,401101.0,Office Space,,0,1243,Built-up,5,2,Semi-Furnished,South-West,2,7,harness virtual mindshare,,169000.0,676000.0,0.0,1,1.0,Amara Varkey,6140520754.0,,135.96138374899436,bhayandar west,
SALE-OFFI-458,Available,Sale,2025-07-02,Sur Gardens,Bhayandar East,Mira Bhayandar,401101.0,Office Space,,1,1108,Built-up,14,2,Unfurnished,South-West,2,15,benchmark B2C content,23000000.0,,,0.0,1,2.0,Atharv Patla,913672771283.0,20758.12274368231,,bhayandar east,
SALE-APAR-459,Available,Sale,2023-08-05,Venkataraman Towers,Mira Road East,Mira Bhayandar,401101.0,Apartment,4.0,4,1580,Built-up,7,6,Fully Furnished,North-East,1,2,generate next-generation content,28900000.0,,,5952.0,0,2.0,Hemang Mutti,3816892994.0,18291.13924050633,,mira road east,
SALE-APAR-460,Available,Sale,2024-04-15,Jaggi Enclave,Mira Road East,Mira Bhayandar,401105.0,Apartment,2.0,3,1015,Built-up,13,22,Unfurnished,South,2,21,target real-time interfaces,10200000.0,,,4418.0,1,1.0,Brinda Magar,910239398807.0,10049.261083743842,,mira road east,
SALE-BUNG-461,Available,Sale,2023-09-09,Gokhale Park,Naya Nagar,Mira Bhayandar,401105.0,Bungalow,3.0,4,2848,Built-up,0,2,Unfurnished,West,2,20,extend granular relationships,29600000.0,,,0.0,1,2.0,Chaaya Bahri,9499164308.0,10393.258426966291,,naya nagar,
SALE-BUNG-462,Available,Sale,2024-10-03,Kaur Plaza,Beverly Park,Mira Bhayandar,401105.0,Bungalow,5.0,6,2801,Built-up,0,2,Fully Furnished,West,1,23,aggregate end-to-end architectures,32200000.0,,,0.0,0,2.0,Elijah Rai,918003458984.0,11495.894323455908,,beverly park,
RENT-OFFI-463,Available,Rent,2023-11-10,Manda Heights,Golden Nest,Mira Bhayandar,401105.0,Office Space,,1,1978,Built-up,8,2,Semi-Furnished,North,0,1,extend efficient e-business,,78000.0,234000.0,0.0,1,2.0,Qabil Palla,8976218979.0,,39.43377148634985,golden nest,
SALE-BUNG-464,Available,Sale,2025-07-11,Warrior Enclave,Kanakia,Mira Bhayandar,401101.0,Bungalow,3.0,4,3498,Built-up,0,2,Fully Furnished,East,0,7,deliver seamless metrics,27400000.0,,,0.0,0,1.0,Januja Mani,6139229109.0,7833.047455688965,,kanakia,
SALE-APAR-465,Available,Sale,2025-03-12,Parmar Apartments,Jesal Park,Mira Bhayandar,401105.0,Apartment,2.0,3,881,Carpet,8,10,Semi-Furnished,North-East,1,4,drive interactive networks,10800000.0,,,2557.0,0,1.0,Zaid Malhotra,5738245425.0,12258.796821793416,,jesal park,
SALE-APAR-466,Available,Sale,2024-02-18,Badal Complex,Mira Road East,Mira Bhayandar,401105.0,Apartment,4.0,5,1639,Built-up,1,26,Semi-Furnished,East,0,17,incubate cross-media users,23300000.0,,,4421.0,1,2.0,Chaman Mahal,6220512648.0,14215.985356924954,,mira road east,
RENT-SHOP-467,Available,Rent,2024-03-02,Kalla Enclave,Kanakia,Mira Bhayandar,401107.0,Shop,,1,2144,Carpet,19,2,Unfurnished,South,0,18,architect e-business experiences,,192000.0,960000.0,0.0,1,2.0,Ishaan Rajagopal,7677058063.0,,89.55223880597015,kanakia,
SALE-BUNG-468,Available,Sale,2024-04-09,Kannan Gardens,Mira Road East,Mira Bhayandar,401101.0,Bungalow,3.0,5,1912,Carpet,0,2,Fully Furnished,North,0,1,mesh global technologies,45800000.0,,,0.0,1,2.0,Rachita Karpe,890881190.0,23953.97489539749,,mira road east,
RENT-OFFI-469,Available,Rent,2024-07-27,Chakraborty Park,Kanakia,Mira Bhayandar,401105.0,Office Space,,1,266,Built-up,21,2,Semi-Furnished,South-West,1,2,transition killer mindshare,,59000.0,118000.0,0.0,0,1.0,Unni Mody,4654672464.0,,221.8045112781955,kanakia,
RENT-SHOP-470,Available,Rent,2024-02-06,Zacharia Gardens,Shanti Nagar,Mira Bhayandar,401101.0,Shop,,1,1063,Carpet,15,2,Unfurnished,South,0,15,empower interactive mindshare,,160000.0,480000.0,0.0,0,1.0,Fitan Dube,606498774.0,,150.51740357478835,shanti nagar,
RENT-OFFI-471,Available,Rent,2024-02-29,Chada Heights,Bhayandar West,Mira Bhayandar,401107.0,Office Space,,1,910,Built-up,25,2,Semi-Furnished,South-West,1,9,leverage out-of-the-box mindshare,,177000.0,354000.0,0.0,1,2.0,Aachal Bains,918305880375.0,,194.5054945054945,bhayandar west,
RENT-SHOP-472,Available,Rent,2025-02-07,Narang Plaza,Golden Nest,Mira Bhayandar,401101.0,Shop,,1,2253,Carpet,11,2,Unfurnished,East,0,25,architect real-time methodologies,,54000.0,216000.0,0.0,1,1.0,Diya Basu,7642025099.0,,23.96804260985353,golden nest,
RENT-APAR-473,Available,Rent,2024-01-01,Venkatesh Greens,Naya Nagar,Mira Bhayandar,401105.0,Apartment,4.0,4,1738,Built-up,15,12,Unfurnished,West,1,7,innovate open-source networks,,65000.0,325000.0,4534.0,1,1.0,Tripti Wason,197498887.0,,37.39930955120828,naya nagar,
RENT-APAR-474,Available,Rent,2023-09-22,Malhotra Complex,Bhayandar West,Mira Bhayandar,401101.0,Apartment,1.0,1,663,Built-up,21,20,Unfurnished,South,0,14,revolutionize transparent systems,,24000.0,72000.0,2363.0,0,2.0,Zansi Gulati,913409565287.0,,36.199095022624434,bhayandar west,
RENT-SHOP-475,Available,Rent,2024-07-24,Taneja Enclave,Shivar Garden,Mira Bhayandar,401101.0,Shop,,0,1406,Carpet,10,2,Unfurnished,North-East,1,16,transform world-class markets,,62000.0,248000.0,0.0,1,2.0,Omkaar Varkey,9435423674.0,,44.09672830725462,shivar garden,
SALE-BUNG-476,Available,Sale,2025-07-20,Tripathi Towers,Golden Nest,Mira Bhayandar,401101.0,Bungalow,3.0,5,3091,Carpet,0,2,Fully Furnished,South,1,12,drive bleeding-edge eyeballs,31700000.0,,,0.0,1,2.0,Gopal Chadha,8220102981.0,10255.58071821417,,golden nest,
RENT-APAR-477,Available,Rent,2024-01-02,Mangat Enclave,Jesal Park,Mira Bhayandar,401101.0,Apartment,3.0,3,1964,Carpet,22,20,Fully Furnished,West,1,21,reinvent holistic architectures,,61000.0,305000.0,7976.0,0,1.0,Chakrika Barad,5479404894.0,,31.059063136456214,jesal park,
