property_id,listing_status,listing_type,listing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,bathrooms,area__sq__ft,area_type,floor_number,total_floors,furnishing,facing_direction,parking__cars,property_age__yrs,amenities,asking_price__â_¹,monthly_rent__â_¹,security_deposit__â_¹,maint____month__â_¹,price_negotiable,commission,owner_name,owner_phone
SALE-APAR-466,Available,Sale,2024-02-18,Badal Complex,Mira Road East,Mira Bhayandar,401105,Apartment,4.0,5,1639,Built-up,1,26,Semi-Furnished,East,0,17,incubate cross-media users,23300000.0,,,4421,1,2,Chaman Mahal,6220512648
RENT-SHOP-467,Available,Rent,2024-03-02,Kalla Enclave,Kanakia,Mira Bhayandar,401107,Shop,,1,2144,Carpet,19,2,Unfurnished,South,0,18,architect e-business experiences,,192000.0,960000.0,0,1,2,Ishaan Rajagopal,7677058063
SALE-BUNG-468,Available,Sale,2024-04-09,Kannan Gardens,Mira Road East,Mira Bhayandar,401101,Bungalow,3.0,5,1912,Carpet,0,2,Fully Furnished,North,0,1,mesh global technologies,45800000.0,,,0,1,2,Rachita Karpe,890881190
RENT-OFFI-469,Available,Rent,2024-07-27,Chakraborty Park,Kanakia,Mira Bhayandar,401105,Office Space,,1,266,Built-up,21,2,Semi-Furnished,South-West,1,2,transition killer mindshare,,59000.0,118000.0,0,0,1,Unni Mody,4654672464
RENT-SHOP-470,Available,Rent,2024-02-06,Zacharia Gardens,Shanti Nagar,Mira Bhayandar,401101,Shop,,1,1063,Carpet,15,2,Unfurnished,South,0,15,empower interactive mindshare,,160000.0,480000.0,0,0,1,Fitan Dube,606498774
RENT-OFFI-471,Available,Rent,2024-02-29,Chada Heights,Bhayandar West,Mira Bhayandar,401107,Office Space,,1,910,Built-up,25,2,Semi-Furnished,South-West,1,9,leverage out-of-the-box mindshare,,177000.0,354000.0,0,1,2,Aachal Bains,918305880375
RENT-SHOP-472,Available,Rent,2025-02-07,Narang Plaza,Golden Nest,Mira Bhayandar,401101,Shop,,1,2253,Carpet,11,2,Unfurnished,East,0,25,architect real-time methodologies,,54000.0,216000.0,0,1,1,Diya Basu,7642025099
RENT-APAR-473,Available,Rent,2024-01-01,Venkatesh Greens,Naya Nagar,Mira Bhayandar,401105,Apartment,4.0,4,1738,Built-up,15,12,Unfurnished,West,1,7,innovate open-source networks,,65000.0,325000.0,4534,1,1,Tripti Wason,197498887
RENT-APAR-474,Available,Rent,2023-09-22,Malhotra Complex,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,1,663,Built-up,21,20,Unfurnished,South,0,14,revolutionize transparent systems,,24000.0,72000.0,2363,0,2,Zansi Gulati,913409565287
RENT-SHOP-475,Available,Rent,2024-07-24,Taneja Enclave,Shivar Garden,Mira Bhayandar,401101,Shop,,0,1406,Carpet,10,2,Unfurnished,North-East,1,16,transform world-class markets,,62000.0,248000.0,0,1,2,Omkaar Varkey,9435423674
SALE-BUNG-476,Available,Sale,2025-07-20,Tripathi Towers,Golden Nest,Mira Bhayandar,401101,Bungalow,3.0,5,3091,Carpet,0,2,Fully Furnished,South,1,12,drive bleeding-edge eyeballs,31700000.0,,,0,1,2,Gopal Chadha,8220102981
RENT-APAR-477,Available,Rent,2024-01-02,Mangat Enclave,Jesal Park,Mira Bhayandar,401101,Apartment,3.0,3,1964,Carpet,22,20,Fully Furnished,West,1,21,reinvent holistic architectures,,61000.0,305000.0,7976,0,1,Chakrika Barad,5479404894
SALE-SHOP-478,Available,Sale,2024-12-27,Devan Residency,Naya Nagar,Mira Bhayandar,401101,Shop,,0,1634,Carpet,0,2,Unfurnished,North-East,1,7,enable B2C paradigms,18600000.0,,,0,0,1,Mohini Warrior,2420741175
RENT-SHOP-479,Available,Rent,2024-01-07,Gopal Complex,Shivar Garden,Mira Bhayandar,401105,Shop,,0,1299,Built-up,0,2,Unfurnished,South-West,1,11,integrate B2B functionalities,,101000.0,505000.0,0,1,2,Manan Gaba,914256908056
RENT-SHOP-480,Available,Rent,2024-04-11,Sem Residency,Mira Road East,Mira Bhayandar,401101,Shop,,0,891,Carpet,18,2,Unfurnished,West,2,17,incubate plug-and-play models,,130000.0,520000.0,0,1,2,Jeevika Solanki,2447333503
SALE-APAR-481,Available,Sale,2024-12-12,Walia Apartments,Beverly Park,Mira Bhayandar,401105,Apartment,4.0,4,1151,Carpet,22,11,Semi-Furnished,South-West,2,18,disintermediate 24/365 models,18400000.0,,,4521,1,1,Zarna Kibe,915219846278
RENT-SHOP-482,Available,Rent,2024-06-27,Varma Residency,Bhayandar East,Mira Bhayandar,401107,Shop,,0,1722,Carpet,6,2,Unfurnished,South-West,1,17,syndicate turn-key niches,,177000.0,531000.0,0,0,2,Bahadurjit Kar,914249222689
SALE-SHOP-483,Available,Sale,2025-01-23,Bhalla Residency,Mira Road East,Mira Bhayandar,401101,Shop,,1,214,Built-up,2,2,Unfurnished,North,2,12,cultivate synergistic web-readiness,13100000.0,,,0,1,2,Vasatika Dutt,2852403004
RENT-OFFI-484,Available,Rent,2025-05-10,Tak Complex,Bhayandar West,Mira Bhayandar,401105,Office Space,,0,2248,Built-up,4,2,Semi-Furnished,North-East,2,9,strategize cross-platform applications,,165000.0,825000.0,0,1,1,Victor Ram,1840447669
RENT-SHOP-485,Available,Rent,2023-10-03,Boase Heights,Golden Nest,Mira Bhayandar,401107,Shop,,1,443,Built-up,21,2,Unfurnished,North,2,18,target enterprise technologies,,137000.0,274000.0,0,0,2,Saksham Lall,916335767002
RENT-APAR-486,Available,Rent,2025-06-28,Majumdar Heights,Kanakia,Mira Bhayandar,401107,Apartment,3.0,3,1483,Carpet,8,28,Fully Furnished,South-West,1,21,utilize web-enabled niches,,53000.0,106000.0,5376,0,2,Darsh Kala,9295791185
RENT-OFFI-487,Available,Rent,2024-11-20,Ahluwalia Enclave,Naya Nagar,Mira Bhayandar,401101,Office Space,,1,309,Carpet,2,2,Fully Furnished,East,0,25,enhance strategic platforms,,156000.0,312000.0,0,1,2,Ojasvi Chokshi,915018599412
SALE-SHOP-488,Available,Sale,2025-02-06,Srivastava Apartments,Kanakia,Mira Bhayandar,401105,Shop,,0,785,Built-up,7,2,Unfurnished,West,2,9,generate killer e-commerce,31400000.0,,,0,1,1,Ethan Pall,2651952749
SALE-OFFI-489,Available,Sale,2024-03-06,Dube Apartments,Mira Road East,Mira Bhayandar,401107,Office Space,,0,1656,Carpet,4,2,Unfurnished,West,0,19,harness efficient users,16600000.0,,,0,1,2,Raksha Dugar,435248209
SALE-APAR-490,Available,Sale,2023-11-15,Sama Apartments,Mira Road East,Mira Bhayandar,401105,Apartment,1.0,2,524,Built-up,22,4,Unfurnished,South,1,13,maximize rich bandwidth,6600000.0,,,1396,0,2,Bimala Nadkarni,913280740584
SALE-SHOP-491,Available,Sale,2025-05-22,Vig Complex,Beverly Park,Mira Bhayandar,401101,Shop,,0,1035,Built-up,4,2,Unfurnished,West,0,8,repurpose global supply-chains,37900000.0,,,0,1,1,Saksham Trivedi,914578275584
SALE-SHOP-492,Available,Sale,2023-09-17,Halder Enclave,Mira Road East,Mira Bhayandar,401101,Shop,,0,1281,Carpet,18,2,Unfurnished,North,1,2,maximize value-added applications,14100000.0,,,0,0,1,Aadi Sem,7969819105
SALE-APAR-493,Available,Sale,2024-11-22,Gade Plaza,Bhayandar West,Mira Bhayandar,401101,Apartment,4.0,5,1322,Carpet,17,25,Fully Furnished,West,1,5,target 24/7 info-mediaries,18300000.0,,,5153,1,2,Abeer Ganesan,9501992007
RENT-APAR-494,Available,Rent,2024-09-14,Mallick Towers,Mira Road East,Mira Bhayandar,401105,Apartment,2.0,3,767,Carpet,18,28,Fully Furnished,South,1,8,synergize user-centric e-tailers,,37000.0,148000.0,2298,1,2,Yug Lall,924131040
RENT-OFFI-495,Available,Rent,2025-06-11,Sankar Towers,Bhayandar East,Mira Bhayandar,401101,Office Space,,1,1262,Built-up,16,2,Unfurnished,East,2,20,deliver front-end e-business,,166000.0,332000.0,0,1,1,Advika Bhatia,8895081499
SALE-BUNG-496,Available,Sale,2024-12-05,Sinha Enclave,Shanti Nagar,Mira Bhayandar,401107,Bungalow,5.0,6,3070,Carpet,0,2,Unfurnished,North,0,3,revolutionize proactive channels,31900000.0,,,0,1,2,Hemani Sarma,8240730535
SALE-BUNG-497,Available,Sale,2023-08-18,Borra Park,Bhayandar West,Mira Bhayandar,401101,Bungalow,5.0,7,2856,Built-up,0,2,Semi-Furnished,North,1,22,embrace impactful communities,33600000.0,,,0,1,2,Ryan Thakkar,1198819746
SALE-OFFI-498,Available,Sale,2025-01-30,Nanda Apartments,Beverly Park,Mira Bhayandar,401107,Office Space,,1,1212,Carpet,1,2,Semi-Furnished,North,0,15,utilize mission-critical content,36600000.0,,,0,0,2,Chatura Khalsa,911149554855
RENT-SHOP-499,Available,Rent,2024-03-14,Shere Gardens,Shanti Nagar,Mira Bhayandar,401105,Shop,,1,1785,Carpet,8,2,Unfurnished,South,1,17,extend customized e-commerce,,75000.0,150000.0,0,0,2,Anusha Barad,7624718275
RENT-OFFI-500,Available,Rent,2025-06-01,Bhagat Heights,Shanti Nagar,Mira Bhayandar,401101,Office Space,,0,846,Built-up,2,2,Fully Furnished,South-West,2,6,scale cutting-edge initiatives,,77000.0,385000.0,0,0,1,Jagat Hari,4261869398
SALE-OFFI-501,Available,Sale,2025-03-19,Roy Greens,Bhayandar East,Mira Bhayandar,401107,Office Space,,1,899,Built-up,13,2,Fully Furnished,East,1,14,facilitate bricks-and-clicks functionalities,38200000.0,,,0,1,1,Hemang Narang,2498515592
SALE-BUNG-502,Available,Sale,2024-03-25,Sule Apartments,Naya Nagar,Mira Bhayandar,401107,Bungalow,5.0,7,2410,Carpet,0,2,Unfurnished,East,1,5,maximize killer bandwidth,42500000.0,,,0,1,1,Ojas Kapadia,7626884221
RENT-SHOP-503,Available,Rent,2024-08-24,Venkatesh Park,Bhayandar West,Mira Bhayandar,401107,Shop,,1,1367,Built-up,7,2,Unfurnished,North,1,10,expedite best-of-breed schemas,,185000.0,740000.0,0,1,2,Sanya Trivedi,1538911065
RENT-APAR-504,Available,Rent,2024-08-11,Yogi Park,Kanakia,Mira Bhayandar,401105,Apartment,4.0,5,1360,Carpet,11,24,Fully Furnished,North,0,11,repurpose end-to-end web-readiness,,66000.0,198000.0,4613,1,2,Umang Bajwa,2594521958
SALE-OFFI-505,Available,Sale,2025-07-08,Ben Park,Golden Nest,Mira Bhayandar,401105,Office Space,,0,1423,Built-up,5,2,Fully Furnished,North-East,2,12,exploit web-enabled content,17700000.0,,,0,1,1,Hamsini Kalla,5819180604
SALE-SHOP-506,Available,Sale,2024-09-07,Bassi Enclave,Kanakia,Mira Bhayandar,401105,Shop,,1,904,Built-up,9,2,Unfurnished,East,1,14,leverage proactive metrics,10600000.0,,,0,1,2,Jalsa Bath,5233948889
SALE-BUNG-507,Available,Sale,2023-12-24,Thaker Towers,Naya Nagar,Mira Bhayandar,401105,Bungalow,5.0,6,3351,Built-up,0,2,Fully Furnished,West,1,25,embrace holistic e-services,35400000.0,,,0,0,2,Liam Wadhwa,917356320258
SALE-BUNG-508,Available,Sale,2023-10-27,Dara Residency,Shivar Garden,Mira Bhayandar,401101,Bungalow,4.0,6,2944,Carpet,0,2,Unfurnished,North-East,2,25,revolutionize one-to-one mindshare,34900000.0,,,0,0,1,Zehaan Arora,919703532760
SALE-APAR-509,Available,Sale,2024-09-11,Biswas Complex,Bhayandar West,Mira Bhayandar,401101,Apartment,4.0,4,1507,Built-up,16,27,Semi-Furnished,South,1,9,architect back-end e-business,21000000.0,,,4248,1,1,Ekapad Khatri,7292673649
RENT-SHOP-510,Available,Rent,2023-08-18,Dhar Apartments,Shivar Garden,Mira Bhayandar,401105,Shop,,0,335,Carpet,16,2,Unfurnished,South-West,2,17,exploit 24/365 web-readiness,,71000.0,213000.0,0,1,2,Mekhala Ram,912328307082
SALE-OFFI-511,Available,Sale,2023-11-12,Dutta Heights,Naya Nagar,Mira Bhayandar,401101,Office Space,,1,1611,Carpet,9,2,Unfurnished,North,2,3,scale clicks-and-mortar models,37900000.0,,,0,1,1,Geetika Toor,3495996419
RENT-APAR-512,Available,Rent,2025-01-14,Kalita Towers,Bhayandar West,Mira Bhayandar,401101,Apartment,4.0,5,1973,Carpet,10,4,Semi-Furnished,South,0,21,revolutionize transparent convergence,,55000.0,220000.0,6089,0,1,Anita Gole,852742067
SALE-OFFI-513,Available,Sale,2024-05-20,Basu Complex,Beverly Park,Mira Bhayandar,401101,Office Space,,1,2358,Carpet,9,2,Fully Furnished,South,2,22,envisioneer frictionless solutions,17500000.0,,,0,1,1,Libni Jain,7991757241
RENT-OFFI-514,Available,Rent,2025-03-21,Chaudhary Enclave,Golden Nest,Mira Bhayandar,401107,Office Space,,1,768,Carpet,14,2,Unfurnished,East,1,23,matrix proactive e-commerce,,200000.0,600000.0,0,1,2,Ucchal Setty,8145806076
RENT-OFFI-515,Available,Rent,2024-05-31,Mitra Residency,Naya Nagar,Mira Bhayandar,401101,Office Space,,1,742,Built-up,16,2,Semi-Furnished,North,0,10,strategize seamless supply-chains,,179000.0,895000.0,0,1,1,Tanvi Grover,2316252805
SALE-SHOP-516,Available,Sale,2025-03-10,Nath Enclave,Jesal Park,Mira Bhayandar,401107,Shop,,1,510,Built-up,5,2,Unfurnished,North-East,0,18,engineer open-source e-tailers,19400000.0,,,0,1,2,Xalak Chaudhuri,919596690066
SALE-APAR-517,Available,Sale,2023-10-29,Shenoy Towers,Mira Road East,Mira Bhayandar,401105,Apartment,2.0,2,756,Carpet,22,21,Semi-Furnished,South,0,21,grow ubiquitous content,8500000.0,,,3229,1,1,Urmi Bansal,6366887309
SALE-OFFI-518,Available,Sale,2025-04-02,Swamy Gardens,Mira Road East,Mira Bhayandar,401107,Office Space,,0,2295,Built-up,21,2,Fully Furnished,East,2,17,transition dot-com solutions,29900000.0,,,0,1,2,Libni Gupta,473884111
SALE-SHOP-519,Available,Sale,2025-05-17,Pant Residency,Golden Nest,Mira Bhayandar,401107,Shop,,0,287,Built-up,3,2,Unfurnished,East,2,16,generate viral e-tailers,12000000.0,,,0,1,1,Bhavini Agate,3042078392
RENT-SHOP-520,Available,Rent,2024-04-10,Rattan Park,Golden Nest,Mira Bhayandar,401101,Shop,,1,1771,Built-up,21,2,Unfurnished,North,2,4,evolve B2C platforms,,87000.0,348000.0,0,1,1,Chatresh Bhagat,9152864489
SALE-BUNG-521,Available,Sale,2024-09-05,Bhatti Enclave,Bhayandar East,Mira Bhayandar,401105,Bungalow,4.0,6,2720,Built-up,0,2,Semi-Furnished,North,1,3,brand bleeding-edge technologies,28200000.0,,,0,0,2,Watika Koshy,7271784624
SALE-SHOP-522,Available,Sale,2024-04-17,Bumb Enclave,Shivar Garden,Mira Bhayandar,401105,Shop,,0,907,Carpet,24,2,Unfurnished,West,1,12,grow killer metrics,37400000.0,,,0,0,1,Gayathri Trivedi,2580561048
RENT-APAR-523,Available,Rent,2024-01-17,Dixit Greens,Shivar Garden,Mira Bhayandar,401101,Apartment,4.0,4,1167,Built-up,13,5,Semi-Furnished,North-East,1,23,mesh rich functionalities,,59000.0,295000.0,3487,0,1,Ekapad Om,8975858926
SALE-BUNG-524,Available,Sale,2023-11-29,Jani Greens,Naya Nagar,Mira Bhayandar,401105,Bungalow,4.0,5,3272,Carpet,0,2,Semi-Furnished,North,0,10,brand impactful info-mediaries,45400000.0,,,0,1,1,Dhruv Aggarwal,912999099597
RENT-SHOP-525,Available,Rent,2023-09-04,Kannan Plaza,Bhayandar West,Mira Bhayandar,401101,Shop,,1,726,Carpet,16,2,Unfurnished,South-West,2,12,facilitate ubiquitous methodologies,,57000.0,171000.0,0,1,1,Jackson Wable,910095899475
SALE-APAR-526,Available,Sale,2024-12-04,Mody Enclave,Bhayandar East,Mira Bhayandar,401107,Apartment,2.0,2,1000,Carpet,24,19,Fully Furnished,South,2,3,grow extensible channels,11000000.0,,,2833,0,2,Harshil Khurana,6196810406
RENT-OFFI-527,Available,Rent,2025-06-05,Mander Apartments,Shanti Nagar,Mira Bhayandar,401101,Office Space,,0,1407,Carpet,20,2,Fully Furnished,South,0,24,enable synergistic supply-chains,,138000.0,414000.0,0,1,1,Yashoda Natt,8069281632
SALE-APAR-528,Available,Sale,2024-11-07,Contractor Plaza,Bhayandar East,Mira Bhayandar,401101,Apartment,1.0,1,593,Carpet,16,12,Semi-Furnished,East,2,6,matrix one-to-one methodologies,6500000.0,,,2089,0,2,Veda Shukla,915932059719
RENT-OFFI-529,Available,Rent,2025-04-11,Wali Plaza,Shivar Garden,Mira Bhayandar,401107,Office Space,,0,595,Built-up,14,2,Fully Furnished,East,0,8,grow holistic convergence,,171000.0,513000.0,0,0,2,Tanvi Dass,7413783392
RENT-SHOP-530,Available,Rent,2024-04-13,Yadav Towers,Shivar Garden,Mira Bhayandar,401101,Shop,,0,2332,Carpet,12,2,Unfurnished,West,2,4,engage intuitive interfaces,,193000.0,579000.0,0,1,1,Shivani Sridhar,1493683763
SALE-BUNG-531,Available,Sale,2023-09-30,Chand Plaza,Mira Road East,Mira Bhayandar,401101,Bungalow,4.0,6,2180,Carpet,0,2,Semi-Furnished,South-West,1,7,grow world-class bandwidth,35500000.0,,,0,1,1,Vrinda Hayer,9327275436
RENT-APAR-532,Available,Rent,2025-04-11,Bhasin Greens,Jesal Park,Mira Bhayandar,401101,Apartment,2.0,3,813,Built-up,12,20,Unfurnished,North-East,1,13,integrate next-generation schemas,,31000.0,124000.0,2451,0,1,Baghyawati Dora,914957550975
SALE-BUNG-533,Available,Sale,2024-01-20,Grover Residency,Shanti Nagar,Mira Bhayandar,401101,Bungalow,5.0,6,2215,Carpet,0,2,Unfurnished,South-West,0,12,extend revolutionary bandwidth,47500000.0,,,0,1,1,Panini Verma,5599810276
SALE-APAR-534,Available,Sale,2024-01-27,Wagle Plaza,Mira Road East,Mira Bhayandar,401105,Apartment,4.0,4,1733,Built-up,10,22,Unfurnished,South-West,1,21,aggregate web-enabled applications,27800000.0,,,4817,1,1,Falak Kumar,918181532824
SALE-OFFI-535,Available,Sale,2024-01-11,Viswanathan Heights,Naya Nagar,Mira Bhayandar,401105,Office Space,,1,2037,Built-up,18,2,Semi-Furnished,South-West,2,24,synergize efficient info-mediaries,23500000.0,,,0,1,1,Yatin Pal,8625385920
SALE-OFFI-536,Available,Sale,2023-07-28,Mahal Apartments,Beverly Park,Mira Bhayandar,401101,Office Space,,0,2354,Carpet,15,2,Semi-Furnished,North,2,14,reinvent proactive web services,8200000.0,,,0,1,2,Krishna Suresh,913034466466
SALE-OFFI-537,Available,Sale,2023-12-04,Srivastava Heights,Mira Road East,Mira Bhayandar,401107,Office Space,,1,1139,Built-up,12,2,Semi-Furnished,South,0,12,enable robust info-mediaries,21400000.0,,,0,1,2,Manthan Batra,913320779014
RENT-APAR-538,Available,Rent,2024-08-21,Dugar Heights,Jesal Park,Mira Bhayandar,401105,Apartment,1.0,2,569,Built-up,25,13,Unfurnished,South-West,1,20,productize impactful paradigms,,15000.0,60000.0,2017,1,2,Wishi Arya,913571609195
SALE-SHOP-539,Available,Sale,2024-04-10,Lad Towers,Golden Nest,Mira Bhayandar,401105,Shop,,0,2175,Carpet,16,2,Unfurnished,East,2,6,extend clicks-and-mortar systems,18800000.0,,,0,1,2,Benjamin Pathak,913664991852
RENT-OFFI-540,Available,Rent,2025-04-08,Bobal Apartments,Jesal Park,Mira Bhayandar,401107,Office Space,,1,1711,Carpet,15,2,Fully Furnished,West,0,24,e-enable viral web services,,198000.0,990000.0,0,0,2,Baljiwan Korpal,3518756127
SALE-OFFI-541,Available,Sale,2024-05-27,Brahmbhatt Complex,Bhayandar West,Mira Bhayandar,401101,Office Space,,1,1490,Carpet,25,2,Unfurnished,East,1,10,aggregate granular communities,19300000.0,,,0,1,1,Samuel Dara,916188525327
SALE-BUNG-542,Available,Sale,2025-02-09,Rattan Towers,Mira Road East,Mira Bhayandar,401101,Bungalow,3.0,4,1814,Carpet,0,2,Unfurnished,South,0,19,integrate bleeding-edge users,46900000.0,,,0,1,2,Saanvi Bhatt,2986246293
SALE-APAR-543,Available,Sale,2023-12-23,Deshpande Heights,Golden Nest,Mira Bhayandar,401107,Apartment,2.0,3,1067,Built-up,17,9,Fully Furnished,South,1,22,re-intermediate proactive niches,11100000.0,,,3046,1,1,Panini Konda,9544206423
RENT-SHOP-544,Available,Rent,2024-11-07,Kashyap Towers,Jesal Park,Mira Bhayandar,401107,Shop,,0,701,Built-up,25,2,Unfurnished,South-West,2,17,synthesize 24/7 interfaces,,88000.0,352000.0,0,1,2,Damyanti Sachar,914198130364
SALE-SHOP-545,Available,Sale,2024-03-14,Choudhury Residency,Bhayandar East,Mira Bhayandar,401107,Shop,,1,405,Carpet,1,2,Unfurnished,North,2,21,harness next-generation systems,15800000.0,,,0,1,1,Sarthak Singh,912449924174
SALE-BUNG-546,Available,Sale,2025-04-15,Pal Park,Mira Road East,Mira Bhayandar,401105,Bungalow,3.0,4,1952,Carpet,0,2,Semi-Furnished,East,1,16,implement real-time communities,37700000.0,,,0,1,1,Meera Kari,8592739753
RENT-APAR-547,Available,Rent,2024-08-06,Raju Residency,Naya Nagar,Mira Bhayandar,401105,Apartment,3.0,4,1154,Built-up,14,26,Unfurnished,East,2,8,reinvent intuitive mindshare,,58000.0,116000.0,3122,1,2,Abha Behl,3335086369
SALE-BUNG-548,Available,Sale,2025-07-06,Gole Park,Jesal Park,Mira Bhayandar,401107,Bungalow,4.0,6,1998,Carpet,0,2,Semi-Furnished,North,1,14,revolutionize wireless vortals,37300000.0,,,0,1,1,Abha Nagar,5379979080
SALE-BUNG-549,Available,Sale,2024-02-23,Dhawan Gardens,Bhayandar East,Mira Bhayandar,401101,Bungalow,5.0,6,1983,Carpet,0,2,Unfurnished,North-East,2,17,disintermediate mission-critical users,43600000.0,,,0,1,1,Vihaan Chandra,6331308261
SALE-BUNG-550,Available,Sale,2024-12-04,Goyal Complex,Bhayandar West,Mira Bhayandar,401101,Bungalow,4.0,5,1936,Carpet,0,2,Fully Furnished,West,1,9,matrix back-end deliverables,36100000.0,,,0,1,2,Warda Raj,1429830538
SALE-SHOP-551,Available,Sale,2024-07-05,Goyal Complex,Naya Nagar,Mira Bhayandar,401101,Shop,,0,456,Carpet,24,2,Unfurnished,South-West,0,3,redefine front-end methodologies,30100000.0,,,0,1,1,Jyoti Pradhan,919416194487
SALE-APAR-552,Available,Sale,2024-02-23,Balay Apartments,Jesal Park,Mira Bhayandar,401101,Apartment,2.0,2,1053,Built-up,9,17,Fully Furnished,North,0,11,e-enable visionary applications,14400000.0,,,4682,0,2,Sai Barad,916910316129
SALE-BUNG-553,Available,Sale,2025-07-13,Kapoor Apartments,Shivar Garden,Mira Bhayandar,401107,Bungalow,5.0,6,2593,Carpet,0,2,Semi-Furnished,West,1,9,scale user-centric niches,30500000.0,,,0,1,2,Wridesh Brahmbhatt,1178540292
SALE-OFFI-554,Available,Sale,2024-06-15,Shetty Apartments,Shivar Garden,Mira Bhayandar,401107,Office Space,,0,962,Built-up,23,2,Fully Furnished,South,2,24,matrix cross-platform paradigms,35200000.0,,,0,0,2,Brijesh Kata,9178072046
SALE-BUNG-555,Available,Sale,2024-11-18,Pant Greens,Naya Nagar,Mira Bhayandar,401105,Bungalow,5.0,6,1924,Built-up,0,2,Semi-Furnished,South,0,20,cultivate proactive architectures,49600000.0,,,0,0,2,Neelima Narasimhan,6317615112
RENT-SHOP-556,Available,Rent,2024-12-02,Suri Park,Kanakia,Mira Bhayandar,401107,Shop,,1,765,Built-up,18,2,Unfurnished,North-East,1,2,disintermediate turn-key methodologies,,89000.0,356000.0,0,1,2,Qushi Mody,9339662861
RENT-SHOP-557,Available,Rent,2025-07-22,Iyengar Heights,Beverly Park,Mira Bhayandar,401107,Shop,,0,2119,Carpet,16,2,Unfurnished,North,1,6,revolutionize sticky ROI,,51000.0,204000.0,0,1,2,Aishani Dâ€™Alia,2795182206
SALE-SHOP-558,Available,Sale,2023-12-23,Palan Residency,Shivar Garden,Mira Bhayandar,401105,Shop,,1,2203,Carpet,25,2,Unfurnished,East,0,5,strategize best-of-breed infrastructures,11500000.0,,,0,1,1,Manan Anand,914218415690
SALE-OFFI-559,Available,Sale,2024-05-31,Rajan Plaza,Mira Road East,Mira Bhayandar,401105,Office Space,,1,2084,Built-up,22,2,Unfurnished,North-East,0,15,evolve robust partnerships,34800000.0,,,0,1,2,Jagvi Kurian,4783507068
SALE-APAR-560,Available,Sale,2023-08-25,Ramachandran Park,Golden Nest,Mira Bhayandar,401107,Apartment,3.0,3,1852,Built-up,24,7,Semi-Furnished,East,2,25,incubate value-added relationships,26600000.0,,,8253,0,2,Zashil Raval,916134630106
