property_id,listing_status,listing_type,listing_date,closing_date,building___society,area___locality,city,pincode,property_type,bedrooms__bhk,area__sq__ft,asking_price__â_¹,monthly_rent__â_¹,final_price__â_¹,owner_name
SALE-SHOP-2749,Sold,Sale,2020-08-08,2020-10-01,Sabharwal Complex,Beverly Park,Mira Bhayandar,401107,Shop,,2252,29300000.0,,28326453.0,Utkarsh Babu
SALE-SHOP-2750,Sold,Sale,2022-09-27,2022-10-20,Patel Park,Bhayandar West,Mira Bhayandar,401107,Shop,,242,25800000.0,,24549155.0,Lakshit Lala
SALE-SHOP-2751,Sold,Sale,2021-12-09,2022-01-01,Saraf Residency,Bhayandar East,Mira Bhayandar,401101,Shop,,2465,8700000.0,,8499098.0,Owen Natarajan
SALE-SHOP-2752,Sold,Sale,2022-07-04,2022-09-11,Patil Complex,Bhayandar West,Mira Bhayandar,401105,Shop,,2381,15100000.0,,14422709.0,Faraj Narain
SALE-APAR-2753,Sold,Sale,2024-04-14,2024-06-21,Mani Heights,Bhayandar West,Mira Bhayandar,401107,Apartment,3.0,1485,16800000.0,,16146538.0,Pallavi Ramaswamy
SALE-APAR-2754,Sold,Sale,2024-05-05,2024-07-01,Singh Park,Mira Road East,Mira Bhayandar,401107,Apartment,3.0,1452,16200000.0,,16025153.0,Bhavna Chand
SALE-SHOP-2755,Sold,Sale,2020-12-30,2021-02-03,Kari Towers,Bhayandar East,Mira Bhayandar,401107,Shop,,1049,27300000.0,,27018807.0,Tanish Kumar
SALE-SHOP-2756,Sold,Sale,2024-03-27,2024-05-22,Krishna Towers,Kanakia,Mira Bhayandar,401101,Shop,,398,34100000.0,,34044381.0,Siya Hegde
RENT-APAR-2757,Rented,Rent,2025-05-23,2025-08-04,Khalsa Heights,Golden Nest,Mira Bhayandar,401107,Apartment,2.0,692,,36000.0,36000.0,Nakul Deo
SALE-APAR-2758,Sold,Sale,2024-06-06,2024-07-22,Sandhu Residency,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,562,4800000.0,,4603601.0,Niharika Barad
SALE-SHOP-2759,Sold,Sale,2024-12-25,2025-02-13,Rao Plaza,Bhayandar East,Mira Bhayandar,401107,Shop,,2282,33800000.0,,33313451.0,Ekta Munshi
SALE-APAR-2760,Sold,Sale,2022-08-05,2022-09-03,Dani Plaza,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,440,8000000.0,,7697969.0,Vyanjana Koshy
RENT-SHOP-2761,Rented,Rent,2020-09-27,2020-12-03,Sachdev Complex,Kanakia,Mira Bhayandar,401101,Shop,,1021,,73000.0,73000.0,Charles Borde
SALE-OFFI-2762,Sold,Sale,2024-06-30,2024-08-09,Goel Plaza,Shanti Nagar,Mira Bhayandar,401107,Office Space,,2197,10000000.0,,9552909.0,Turvi Jayaraman
RENT-SHOP-2763,Rented,Rent,2025-07-02,2025-09-01,Zachariah Complex,Kanakia,Mira Bhayandar,401107,Shop,,2121,,51000.0,51000.0,Baljiwan Talwar
RENT-OFFI-2764,Rented,Rent,2022-07-17,2022-08-19,Barman Heights,Beverly Park,Mira Bhayandar,401101,Office Space,,561,,144000.0,144000.0,Brinda Srinivasan
RENT-SHOP-2765,Rented,Rent,2021-01-02,2021-03-26,Mand Plaza,Mira Road East,Mira Bhayandar,401101,Shop,,1407,,90000.0,90000.0,Radhika Raghavan
RENT-SHOP-2766,Rented,Rent,2022-06-02,2022-08-26,Deshmukh Park,Kanakia,Mira Bhayandar,401101,Shop,,1829,,171000.0,171000.0,Zaitra Hari
SALE-SHOP-2767,Sold,Sale,2020-10-13,2020-12-28,Goswami Plaza,Beverly Park,Mira Bhayandar,401107,Shop,,1416,37800000.0,,36247323.0,Falan Dora
SALE-OFFI-2768,Sold,Sale,2024-02-15,2024-05-01,Bhandari Heights,Golden Nest,Mira Bhayandar,401107,Office Space,,1367,9100000.0,,8701344.0,Triya Taneja
SALE-APAR-2769,Sold,Sale,2023-07-28,2023-09-07,Sant Complex,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,688,4900000.0,,4675987.0,Qasim Oza
SALE-SHOP-2770,Sold,Sale,2025-01-26,2025-04-05,Dutta Heights,Beverly Park,Mira Bhayandar,401101,Shop,,520,16600000.0,,16259452.0,Christopher Suresh
RENT-SHOP-2771,Rented,Rent,2023-03-24,2023-06-07,Nath Complex,Golden Nest,Mira Bhayandar,401101,Shop,,2436,,72000.0,72000.0,Wyatt Pal
SALE-APAR-2772,Sold,Sale,2021-05-24,2021-07-01,Sane Heights,Kanakia,Mira Bhayandar,401107,Apartment,2.0,1073,13400000.0,,13385238.0,Turvi Din
RENT-APAR-2773,Rented,Rent,2021-11-13,2022-01-27,Tripathi Heights,Kanakia,Mira Bhayandar,401101,Apartment,2.0,696,,40000.0,40000.0,Hiral Palla
RENT-OFFI-2774,Rented,Rent,2021-03-28,2021-05-16,Soman Complex,Kanakia,Mira Bhayandar,401101,Office Space,,2030,,134000.0,134000.0,Darpan Swaminathan
RENT-SHOP-2775,Rented,Rent,2022-07-21,2022-10-04,Ben Residency,Golden Nest,Mira Bhayandar,401107,Shop,,562,,122000.0,122000.0,Ekapad Gara
SALE-OFFI-2776,Sold,Sale,2024-05-19,2024-06-25,Goswami Heights,Bhayandar West,Mira Bhayandar,401107,Office Space,,1886,33600000.0,,32938274.0,Osha Bala
RENT-OFFI-2777,Rented,Rent,2021-02-03,2021-04-17,Singh Residency,Kanakia,Mira Bhayandar,401105,Office Space,,1197,,137000.0,137000.0,Ojasvi Upadhyay
SALE-OFFI-2778,Sold,Sale,2024-01-28,2024-04-14,Choudhry Complex,Golden Nest,Mira Bhayandar,401107,Office Space,,2298,36500000.0,,35373741.0,Ekta Basu
SALE-SHOP-2779,Sold,Sale,2021-04-18,2021-06-10,Sood Towers,Golden Nest,Mira Bhayandar,401107,Shop,,1853,12400000.0,,11896707.0,Upkaar Tara
SALE-SHOP-2780,Sold,Sale,2025-03-02,2025-05-04,Srinivas Heights,Bhayandar East,Mira Bhayandar,401105,Shop,,1115,21300000.0,,20847855.0,Oliver Oommen
RENT-SHOP-2781,Rented,Rent,2024-07-24,2024-08-19,Parmar Towers,Kanakia,Mira Bhayandar,401107,Shop,,2049,,109000.0,109000.0,Libni Narayan
RENT-SHOP-2782,Rented,Rent,2022-01-20,2022-03-29,Padmanabhan Residency,Shanti Nagar,Mira Bhayandar,401105,Shop,,1570,,169000.0,169000.0,Pallavi Sandhu
RENT-APAR-2783,Rented,Rent,2021-06-19,2021-08-19,Kumer Park,Kanakia,Mira Bhayandar,401105,Apartment,1.0,511,,19000.0,19000.0,Lavanya Sagar
RENT-APAR-2784,Rented,Rent,2024-05-28,2024-07-19,Chaudhuri Plaza,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,651,,28000.0,28000.0,Alexander Kara
RENT-OFFI-2785,Rented,Rent,2023-08-30,2023-09-26,Sheth Towers,Bhayandar West,Mira Bhayandar,401101,Office Space,,1741,,52000.0,52000.0,Logan Thakkar
SALE-OFFI-2786,Sold,Sale,2022-07-24,2022-10-19,Buch Plaza,Beverly Park,Mira Bhayandar,401105,Office Space,,1887,9500000.0,,9437342.0,Anya Keer
RENT-OFFI-2787,Rented,Rent,2024-01-04,2024-03-17,Sharma Heights,Kanakia,Mira Bhayandar,401107,Office Space,,1689,,199000.0,199000.0,Yagnesh Varghese
RENT-APAR-2788,Rented,Rent,2021-11-11,2021-12-15,Nadig Heights,Beverly Park,Mira Bhayandar,401101,Apartment,2.0,756,,28000.0,28000.0,Ekaraj Parmer
RENT-SHOP-2789,Rented,Rent,2022-11-27,2023-01-22,Varughese Heights,Beverly Park,Mira Bhayandar,401101,Shop,,649,,145000.0,145000.0,Udarsh Kapur
RENT-SHOP-2790,Rented,Rent,2024-06-24,2024-08-01,Salvi Complex,Bhayandar East,Mira Bhayandar,401105,Shop,,1423,,186000.0,186000.0,Triya Bali
SALE-APAR-2791,Sold,Sale,2023-08-19,2023-10-22,Boase Park,Kanakia,Mira Bhayandar,401101,Apartment,3.0,1484,15800000.0,,15428557.0,Samaksh Dora
RENT-APAR-2792,Rented,Rent,2022-01-31,2022-04-30,Sandal Park,Bhayandar West,Mira Bhayandar,401105,Apartment,3.0,1155,,47000.0,47000.0,Kamala Yogi
RENT-APAR-2793,Rented,Rent,2023-10-14,2024-01-07,Sibal Plaza,Bhayandar East,Mira Bhayandar,401105,Apartment,3.0,1189,,50000.0,50000.0,Umang Jain
SALE-APAR-2794,Sold,Sale,2025-06-03,2025-07-05,Ben Residency,Golden Nest,Mira Bhayandar,401107,Apartment,3.0,1549,19800000.0,,18893077.0,Advay Wadhwa
SALE-APAR-2795,Sold,Sale,2022-10-19,2022-12-11,Mohanty Park,Shanti Nagar,Mira Bhayandar,401105,Apartment,2.0,733,8400000.0,,8011845.0,Oviya Basu
RENT-OFFI-2796,Rented,Rent,2022-10-28,2022-11-21,Bora Park,Kanakia,Mira Bhayandar,401107,Office Space,,2320,,76000.0,76000.0,Geetika Grewal
SALE-OFFI-2797,Sold,Sale,2024-02-03,2024-04-09,Nagar Plaza,Kanakia,Mira Bhayandar,401105,Office Space,,1115,20900000.0,,20707915.0,Bimala Jha
RENT-OFFI-2798,Rented,Rent,2022-09-20,2022-11-24,Mammen Park,Golden Nest,Mira Bhayandar,401105,Office Space,,1569,,164000.0,164000.0,Ishita Bhavsar
SALE-SHOP-2799,Sold,Sale,2023-08-11,2023-10-29,Prasad Towers,Shanti Nagar,Mira Bhayandar,401105,Shop,,752,35600000.0,,34834995.0,Upadhriti Prabhakar
SALE-OFFI-2800,Sold,Sale,2024-06-10,2024-07-08,Mane Towers,Beverly Park,Mira Bhayandar,401105,Office Space,,998,39500000.0,,39200974.0,Vedhika Saraf
SALE-OFFI-2801,Sold,Sale,2024-10-04,2024-11-29,Wadhwa Residency,Bhayandar West,Mira Bhayandar,401107,Office Space,,1369,9600000.0,,9555579.0,Udyati Padmanabhan
SALE-OFFI-2802,Sold,Sale,2022-07-21,2022-09-02,Borah Residency,Beverly Park,Mira Bhayandar,401105,Office Space,,947,38900000.0,,37760877.0,Nathaniel Batra
SALE-APAR-2803,Sold,Sale,2025-04-24,2025-06-01,Dave Complex,Golden Nest,Mira Bhayandar,401101,Apartment,1.0,493,4900000.0,,4771376.0,Yoshita Trivedi
RENT-APAR-2804,Rented,Rent,2020-11-25,2020-12-27,Kashyap Residency,Bhayandar East,Mira Bhayandar,401105,Apartment,1.0,634,,17000.0,17000.0,Waida Kale
SALE-SHOP-2805,Sold,Sale,2024-04-03,2024-06-30,Mittal Complex,Bhayandar West,Mira Bhayandar,401105,Shop,,239,19500000.0,,18691269.0,Dipta Lala
SALE-APAR-2806,Sold,Sale,2024-04-11,2024-06-03,Natt Residency,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,588,7400000.0,,7156744.0,Falan Balan
SALE-APAR-2807,Sold,Sale,2021-11-12,2022-01-26,Bali Plaza,Bhayandar East,Mira Bhayandar,401105,Apartment,2.0,952,9200000.0,,8851585.0,Suhani Sama
RENT-OFFI-2808,Rented,Rent,2022-04-09,2022-06-13,Kalita Residency,Mira Road East,Mira Bhayandar,401107,Office Space,,1280,,165000.0,165000.0,Vasudha Kakar
RENT-SHOP-2809,Rented,Rent,2023-03-13,2023-05-31,Mannan Complex,Shanti Nagar,Mira Bhayandar,401101,Shop,,2089,,110000.0,110000.0,Samesh Kanda
SALE-OFFI-2810,Sold,Sale,2021-05-07,2021-07-07,Doctor Towers,Mira Road East,Mira Bhayandar,401105,Office Space,,488,36200000.0,,35507891.0,Watika Barad
RENT-OFFI-2811,Rented,Rent,2022-01-13,2022-02-02,Samra Heights,Shanti Nagar,Mira Bhayandar,401107,Office Space,,783,,106000.0,106000.0,Vedhika Tara
RENT-APAR-2812,Rented,Rent,2022-08-09,2022-11-07,Kota Heights,Beverly Park,Mira Bhayandar,401101,Apartment,3.0,1139,,42000.0,42000.0,Sachi Majumdar
RENT-SHOP-2813,Rented,Rent,2022-09-26,2022-11-17,Sundaram Plaza,Beverly Park,Mira Bhayandar,401107,Shop,,2286,,133000.0,133000.0,Laksh Ahluwalia
SALE-SHOP-2814,Sold,Sale,2022-03-05,2022-04-17,Krish Complex,Bhayandar West,Mira Bhayandar,401101,Shop,,2237,26600000.0,,25875230.0,Damyanti Oza
RENT-OFFI-2815,Rented,Rent,2021-07-09,2021-07-30,Bora Towers,Shanti Nagar,Mira Bhayandar,401107,Office Space,,1508,,149000.0,149000.0,Falak Dutt
RENT-OFFI-2816,Rented,Rent,2022-03-25,2022-06-10,Balakrishnan Complex,Mira Road East,Mira Bhayandar,401107,Office Space,,1834,,101000.0,101000.0,Chaaya Raman
RENT-SHOP-2817,Rented,Rent,2023-11-18,2024-02-04,Sathe Towers,Shanti Nagar,Mira Bhayandar,401101,Shop,,787,,141000.0,141000.0,Lohit Banerjee
SALE-OFFI-2818,Sold,Sale,2021-10-22,2022-01-19,Raja Plaza,Beverly Park,Mira Bhayandar,401107,Office Space,,671,35400000.0,,33834872.0,Wriddhish Nagi
RENT-OFFI-2819,Rented,Rent,2024-03-18,2024-04-07,Om Residency,Bhayandar West,Mira Bhayandar,401105,Office Space,,2083,,164000.0,164000.0,Vidhi Madan
RENT-OFFI-2820,Rented,Rent,2022-02-28,2022-05-10,Kaur Complex,Bhayandar West,Mira Bhayandar,401105,Office Space,,1385,,121000.0,121000.0,Gautam Rajagopal
RENT-SHOP-2821,Rented,Rent,2025-04-14,2025-07-08,Narayanan Residency,Bhayandar East,Mira Bhayandar,401107,Shop,,2129,,198000.0,198000.0,Eiravati Manda
RENT-SHOP-2822,Rented,Rent,2022-02-28,2022-04-25,Amble Plaza,Bhayandar West,Mira Bhayandar,401107,Shop,,1961,,66000.0,66000.0,Nicholas Mitra
RENT-APAR-2823,Rented,Rent,2024-05-05,2024-06-16,Agarwal Residency,Shanti Nagar,Mira Bhayandar,401101,Apartment,2.0,1091,,27000.0,27000.0,Kashvi Sahota
RENT-OFFI-2824,Rented,Rent,2022-01-07,2022-02-21,Kota Plaza,Shanti Nagar,Mira Bhayandar,401107,Office Space,,1927,,106000.0,106000.0,Krishna Balay
SALE-OFFI-2825,Sold,Sale,2025-07-21,2025-08-26,Radhakrishnan Complex,Kanakia,Mira Bhayandar,401101,Office Space,,2029,18200000.0,,17930440.0,Lakshmi Vora
RENT-APAR-2826,Rented,Rent,2023-03-03,2023-04-20,Tiwari Heights,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,640,,25000.0,25000.0,Bhavini Chana
RENT-APAR-2827,Rented,Rent,2020-12-24,2021-03-03,Anne Towers,Golden Nest,Mira Bhayandar,401101,Apartment,3.0,1516,,60000.0,60000.0,Tanmayi Palla
RENT-APAR-2828,Rented,Rent,2024-07-05,2024-08-05,Dyal Plaza,Kanakia,Mira Bhayandar,401105,Apartment,2.0,1064,,31000.0,31000.0,Turvi Dugal
SALE-SHOP-2829,Sold,Sale,2024-03-03,2024-05-03,Nayar Residency,Golden Nest,Mira Bhayandar,401101,Shop,,1977,11400000.0,,11350611.0,Ishanvi Chokshi
RENT-SHOP-2830,Rented,Rent,2024-05-28,2024-08-18,Sarraf Complex,Bhayandar West,Mira Bhayandar,401107,Shop,,1866,,98000.0,98000.0,Fitan Prabhu
RENT-SHOP-2831,Rented,Rent,2024-06-01,2024-07-02,Dhingra Complex,Mira Road East,Mira Bhayandar,401107,Shop,,2183,,173000.0,173000.0,Sarthak Bains
SALE-SHOP-2832,Sold,Sale,2024-12-08,2025-03-05,Bandi Towers,Bhayandar West,Mira Bhayandar,401107,Shop,,1906,28500000.0,,28082904.0,Dipta Atwal
SALE-APAR-2833,Sold,Sale,2020-09-11,2020-10-30,Kanda Towers,Shanti Nagar,Mira Bhayandar,401101,Apartment,3.0,1566,23300000.0,,22578912.0,Yamini Dash
RENT-APAR-2834,Rented,Rent,2024-10-16,2024-11-22,Chander Towers,Bhayandar East,Mira Bhayandar,401105,Apartment,1.0,500,,25000.0,25000.0,Ria Char
RENT-SHOP-2835,Rented,Rent,2021-12-28,2022-03-20,Raj Residency,Bhayandar West,Mira Bhayandar,401101,Shop,,1888,,73000.0,73000.0,Hitesh Kapur
SALE-OFFI-2836,Sold,Sale,2022-08-19,2022-10-27,Saraf Complex,Shanti Nagar,Mira Bhayandar,401101,Office Space,,728,10200000.0,,9760377.0,Shivansh Kalita
SALE-SHOP-2837,Sold,Sale,2021-06-21,2021-07-17,Raj Complex,Kanakia,Mira Bhayandar,401107,Shop,,820,26900000.0,,26545478.0,Ekapad Sunder
SALE-SHOP-2838,Sold,Sale,2021-07-14,2021-08-26,Andra Complex,Bhayandar West,Mira Bhayandar,401101,Shop,,796,7700000.0,,7696387.0,Mason Bhakta
RENT-OFFI-2839,Rented,Rent,2023-12-05,2023-12-26,Bava Residency,Bhayandar East,Mira Bhayandar,401105,Office Space,,1579,,113000.0,113000.0,Xavier Iyengar
SALE-SHOP-2840,Sold,Sale,2023-02-13,2023-03-27,Sankar Residency,Bhayandar West,Mira Bhayandar,401101,Shop,,1904,15700000.0,,15607091.0,Keya Comar
RENT-APAR-2841,Rented,Rent,2022-12-14,2023-01-10,Gola Plaza,Shanti Nagar,Mira Bhayandar,401101,Apartment,1.0,655,,16000.0,16000.0,Udant Dhaliwal
SALE-APAR-2842,Sold,Sale,2022-10-01,2022-10-25,Bose Complex,Mira Road East,Mira Bhayandar,401105,Apartment,3.0,1336,20200000.0,,19560642.0,Reva Nazareth
SALE-SHOP-2843,Sold,Sale,2024-03-26,2024-05-12,Varkey Residency,Beverly Park,Mira Bhayandar,401101,Shop,,1866,19600000.0,,18754948.0,Ekanta Tandon
RENT-OFFI-2844,Rented,Rent,2023-09-19,2023-11-20,Ganesan Plaza,Shanti Nagar,Mira Bhayandar,401107,Office Space,,2315,,94000.0,94000.0,Prisha Deshmukh
SALE-SHOP-2845,Sold,Sale,2020-09-19,2020-11-12,Amble Residency,Mira Road East,Mira Bhayandar,401107,Shop,,1118,11800000.0,,11707212.0,Samesh Thakkar
SALE-APAR-2846,Sold,Sale,2023-07-19,2023-09-22,Sarkar Complex,Shanti Nagar,Mira Bhayandar,401107,Apartment,2.0,814,14000000.0,,13356466.0,Arin Badal
SALE-OFFI-2847,Sold,Sale,2020-10-01,2020-10-30,Sawhney Residency,Beverly Park,Mira Bhayandar,401105,Office Space,,1327,10200000.0,,10128983.0,Yamini Kalla
RENT-APAR-2848,Rented,Rent,2021-05-17,2021-06-20,Kulkarni Plaza,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,442,,19000.0,19000.0,Xalak Boase
RENT-SHOP-2849,Rented,Rent,2024-05-27,2024-07-03,Sankar Residency,Beverly Park,Mira Bhayandar,401107,Shop,,1289,,108000.0,108000.0,Upasna Baral
SALE-APAR-2850,Sold,Sale,2020-11-11,2020-12-20,Jain Complex,Bhayandar West,Mira Bhayandar,401105,Apartment,3.0,1444,15500000.0,,15232831.0,Varsha Tata
RENT-OFFI-2851,Rented,Rent,2024-07-21,2024-09-14,Amble Towers,Kanakia,Mira Bhayandar,401107,Office Space,,2448,,77000.0,77000.0,Yachana Sarraf
SALE-SHOP-2852,Sold,Sale,2025-06-30,2025-08-31,Pant Park,Kanakia,Mira Bhayandar,401107,Shop,,2317,19500000.0,,18627514.0,Faras Goel
SALE-SHOP-2853,Sold,Sale,2023-05-08,2023-07-12,Gupta Complex,Golden Nest,Mira Bhayandar,401101,Shop,,730,29900000.0,,28775043.0,Udyati Subramaniam
SALE-OFFI-2854,Sold,Sale,2023-10-19,2024-01-10,Vig Plaza,Beverly Park,Mira Bhayandar,401107,Office Space,,1155,30300000.0,,29347116.0,Advika Chopra
RENT-APAR-2855,Rented,Rent,2021-02-11,2021-05-10,Borah Plaza,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,1606,,55000.0,55000.0,Aishani Panchal
SALE-SHOP-2856,Sold,Sale,2023-04-18,2023-06-09,Khanna Towers,Mira Road East,Mira Bhayandar,401101,Shop,,1892,18600000.0,,17753657.0,Sai Chopra
RENT-APAR-2857,Rented,Rent,2023-09-06,2023-10-27,Zacharia Towers,Mira Road East,Mira Bhayandar,401101,Apartment,2.0,786,,29000.0,29000.0,Naveen Dugar
SALE-APAR-2858,Sold,Sale,2021-12-16,2022-02-27,Sampath Park,Shanti Nagar,Mira Bhayandar,401105,Apartment,1.0,698,6900000.0,,6586422.0,Brinda Chaudhuri
RENT-OFFI-2859,Rented,Rent,2022-11-30,2023-01-10,Chander Park,Bhayandar West,Mira Bhayandar,401105,Office Space,,961,,141000.0,141000.0,Kashish Kale
RENT-APAR-2860,Rented,Rent,2021-10-24,2022-01-12,Thakur Plaza,Beverly Park,Mira Bhayandar,401101,Apartment,2.0,884,,37000.0,37000.0,Ikshita Gera
RENT-APAR-2861,Rented,Rent,2024-10-14,2024-11-24,Dhingra Residency,Golden Nest,Mira Bhayandar,401107,Apartment,2.0,1010,,38000.0,38000.0,Amrita Gill
SALE-OFFI-2862,Sold,Sale,2023-07-14,2023-08-13,Bhatt Park,Bhayandar West,Mira Bhayandar,401105,Office Space,,1249,13000000.0,,12821887.0,Qarin Ravi
SALE-APAR-2863,Sold,Sale,2023-09-15,2023-12-09,Maharaj Towers,Bhayandar West,Mira Bhayandar,401105,Apartment,1.0,614,4900000.0,,4772242.0,Adweta Atwal
SALE-APAR-2864,Sold,Sale,2024-12-20,2025-02-05,Ramaswamy Residency,Kanakia,Mira Bhayandar,401101,Apartment,1.0,489,6900000.0,,6816790.0,Hemani Dasgupta
SALE-OFFI-2865,Sold,Sale,2022-04-28,2022-06-09,Narayanan Park,Bhayandar West,Mira Bhayandar,401101,Office Space,,347,12600000.0,,12372959.0,Alexander Ahluwalia
SALE-APAR-2866,Sold,Sale,2022-10-15,2022-11-13,Ramachandran Complex,Golden Nest,Mira Bhayandar,401101,Apartment,1.0,477,6600000.0,,6358113.0,Jackson Pillai
RENT-SHOP-2867,Rented,Rent,2021-09-24,2021-12-05,Sekhon Park,Kanakia,Mira Bhayandar,401105,Shop,,236,,113000.0,113000.0,Benjamin Gill
SALE-APAR-2868,Sold,Sale,2024-12-06,2025-01-11,Tiwari Residency,Mira Road East,Mira Bhayandar,401101,Apartment,1.0,591,6800000.0,,6626660.0,Anmol Soni
SALE-OFFI-2869,Sold,Sale,2020-09-08,2020-10-08,Murthy Heights,Mira Road East,Mira Bhayandar,401107,Office Space,,1196,22600000.0,,22021741.0,Vamakshi Raghavan
SALE-SHOP-2870,Sold,Sale,2021-02-24,2021-05-10,Dutta Towers,Kanakia,Mira Bhayandar,401101,Shop,,2133,26000000.0,,25038931.0,Aahana Khanna
SALE-SHOP-2871,Sold,Sale,2021-09-26,2021-12-11,Sha Complex,Kanakia,Mira Bhayandar,401107,Shop,,932,20300000.0,,19604344.0,Zilmil Seshadri
SALE-APAR-2872,Sold,Sale,2020-12-03,2021-02-02,Mohan Complex,Bhayandar West,Mira Bhayandar,401105,Apartment,2.0,773,8500000.0,,8393524.0,Hredhaan Sahni
RENT-SHOP-2873,Rented,Rent,2023-08-22,2023-11-07,Bhat Towers,Bhayandar West,Mira Bhayandar,401101,Shop,,1312,,144000.0,144000.0,Amara Sastry
RENT-OFFI-2874,Rented,Rent,2020-12-09,2021-01-09,Loyal Heights,Beverly Park,Mira Bhayandar,401105,Office Space,,1099,,173000.0,173000.0,Dev Barad
SALE-SHOP-2875,Sold,Sale,2020-09-27,2020-11-18,Karnik Plaza,Beverly Park,Mira Bhayandar,401107,Shop,,656,23800000.0,,23599665.0,Ekavir Jayaraman
SALE-OFFI-2876,Sold,Sale,2022-07-07,2022-09-19,Hayer Heights,Beverly Park,Mira Bhayandar,401107,Office Space,,1857,36300000.0,,35162498.0,Vinaya Hans
SALE-OFFI-2877,Sold,Sale,2020-11-28,2021-01-30,Savant Towers,Bhayandar West,Mira Bhayandar,401107,Office Space,,600,9100000.0,,9044103.0,Alka Chanda
SALE-OFFI-2878,Sold,Sale,2020-12-26,2021-02-13,Sandhu Towers,Bhayandar West,Mira Bhayandar,401101,Office Space,,956,35900000.0,,34252699.0,Devika Kaul
RENT-OFFI-2879,Rented,Rent,2024-07-10,2024-08-11,Chandra Complex,Beverly Park,Mira Bhayandar,401107,Office Space,,2033,,118000.0,118000.0,Falak Gade
RENT-APAR-2880,Rented,Rent,2023-02-24,2023-04-02,Dugar Plaza,Shanti Nagar,Mira Bhayandar,401101,Apartment,3.0,1410,,60000.0,60000.0,Naveen Bhattacharyya
RENT-OFFI-2881,Rented,Rent,2023-02-25,2023-04-20,Chaudry Park,Kanakia,Mira Bhayandar,401101,Office Space,,1612,,105000.0,105000.0,William Sekhon
SALE-APAR-2882,Sold,Sale,2022-02-14,2022-04-13,Bawa Complex,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,955,11800000.0,,11477328.0,Oeshi Buch
SALE-SHOP-2883,Sold,Sale,2024-09-07,2024-11-17,Rout Complex,Beverly Park,Mira Bhayandar,401105,Shop,,2430,19400000.0,,18978745.0,Simon Narayanan
RENT-OFFI-2884,Rented,Rent,2021-01-31,2021-04-30,Jayaraman Heights,Bhayandar West,Mira Bhayandar,401107,Office Space,,1537,,85000.0,85000.0,Siya Memon
RENT-APAR-2885,Rented,Rent,2021-08-11,2021-10-26,Kibe Park,Golden Nest,Mira Bhayandar,401105,Apartment,2.0,882,,28000.0,28000.0,Samar Butala
SALE-OFFI-2886,Sold,Sale,2022-11-11,2022-12-31,Seth Park,Beverly Park,Mira Bhayandar,401101,Office Space,,2113,8000000.0,,7728909.0,Alexander Koshy
SALE-APAR-2887,Sold,Sale,2023-12-10,2024-02-01,Wali Residency,Beverly Park,Mira Bhayandar,401105,Apartment,2.0,789,10100000.0,,9685980.0,Ekalinga Chaudhuri
RENT-SHOP-2888,Rented,Rent,2024-12-25,2025-01-28,Madan Residency,Mira Road East,Mira Bhayandar,401101,Shop,,1291,,140000.0,140000.0,Aishani Edwin
RENT-APAR-2889,Rented,Rent,2025-07-15,2025-09-26,Ganesan Residency,Shanti Nagar,Mira Bhayandar,401107,Apartment,3.0,1227,,43000.0,43000.0,Meera Munshi
SALE-SHOP-2890,Sold,Sale,2021-12-28,2022-02-22,Chanda Heights,Beverly Park,Mira Bhayandar,401101,Shop,,1639,38100000.0,,36497079.0,Simon Anne
SALE-OFFI-2891,Sold,Sale,2022-03-13,2022-05-03,Mohan Park,Bhayandar East,Mira Bhayandar,401101,Office Space,,683,31300000.0,,30930677.0,Niharika Ben
SALE-APAR-2892,Sold,Sale,2020-10-10,2020-11-25,Bhattacharyya Plaza,Beverly Park,Mira Bhayandar,401101,Apartment,1.0,472,7900000.0,,7526225.0,Waida Chacko
SALE-OFFI-2893,Sold,Sale,2025-04-29,2025-07-06,Bora Residency,Bhayandar East,Mira Bhayandar,401101,Office Space,,1468,18900000.0,,18857001.0,Gaurika Kumer
RENT-SHOP-2894,Rented,Rent,2023-01-15,2023-03-26,Gupta Plaza,Kanakia,Mira Bhayandar,401107,Shop,,1250,,172000.0,172000.0,Orinder Arya
RENT-OFFI-2895,Rented,Rent,2022-12-16,2023-02-05,Viswanathan Plaza,Bhayandar East,Mira Bhayandar,401105,Office Space,,422,,102000.0,102000.0,Adweta Minhas
RENT-APAR-2896,Rented,Rent,2024-07-16,2024-09-06,Om Plaza,Bhayandar West,Mira Bhayandar,401101,Apartment,1.0,595,,20000.0,20000.0,Ryan Nair
SALE-OFFI-2897,Sold,Sale,2022-05-04,2022-07-18,Prakash Towers,Shanti Nagar,Mira Bhayandar,401101,Office Space,,398,16900000.0,,16738460.0,Mohini Sane
SALE-OFFI-2898,Sold,Sale,2022-02-02,2022-04-19,Kurian Residency,Kanakia,Mira Bhayandar,401105,Office Space,,1838,8200000.0,,8059995.0,Anamika Contractor
