client_id,client_name,property_id,similarity_score,bhk_match,location_match,price_match,listing_type,furnishing_match
CL-1289,Ladli Dhillon,SALE-APAR-326,70.0,1.0,golden nest,4500000.0,Sale,Fully Furnished
CL-1289,Ladli Dhillon,SALE-APAR-638,70.0,1.0,golden nest,5000000.0,Sale,Semi-Furnished
CL-1289,Ladli Dhillon,SALE-APAR-692,70.0,1.0,kanakia,4900000.0,Sale,Semi-Furnished
CL-1289,Ladli Dhillon,SALE-APAR-1009,70.0,1.0,kanakia,5000000.0,Sale,Semi-Furnished
CL-1289,Ladli Dhillon,SALE-APAR-633,60.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-877,100.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-831,90.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-297,87.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-881,85.0,3.0,mira road east,51000.0,Rent,Unfurnished
CL-1290,Bahadurjit Raja,RENT-APAR-223,80.0,4.0,bhayandar east,43000.0,Rent,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-944,77.0,4.0,mira road east,44000.0,Rent,Fully Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-102,75.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-446,75.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1290,Bahadurjit Raja,RENT-APAR-705,75.0,3.0,bhayandar west,52000.0,Rent,Unfurnished
CL-1290,Bahadurjit Raja,RENT-APAR-800,75.0,4.0,bhayandar east,42000.0,Rent,Semi-Furnished
CL-1291,Jatin Edwin,SALE-APAR-517,90.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1291,Jatin Edwin,SALE-APAR-697,90.0,2.0,jesal park,8100000.0,Sale,Unfurnished
CL-1291,Jatin Edwin,SALE-APAR-722,90.0,2.0,jesal park,8100000.0,Sale,Semi-Furnished
CL-1291,Jatin Edwin,SALE-APAR-133,80.0,1.0,shivar garden,7400000.0,Sale,Semi-Furnished
CL-1291,Jatin Edwin,SALE-APAR-196,80.0,1.0,bhayandar east,7200000.0,Sale,Unfurnished
CL-1291,Jatin Edwin,SALE-APAR-339,80.0,1.0,kanakia,7400000.0,Sale,Fully Furnished
CL-1291,Jatin Edwin,SALE-APAR-365,80.0,1.0,beverly park,6900000.0,Sale,Fully Furnished
CL-1291,Jatin Edwin,SALE-APAR-591,80.0,1.0,golden nest,6900000.0,Sale,Fully Furnished
CL-1291,Jatin Edwin,SALE-APAR-771,80.0,1.0,golden nest,7100000.0,Sale,Unfurnished
CL-1291,Jatin Edwin,SALE-APAR-1052,80.0,1.0,golden nest,7100000.0,Sale,Semi-Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-609,85.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1292,Gaurav Sanghvi,RENT-APAR-403,75.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-888,75.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-201,70.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-305,70.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-354,70.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1292,Gaurav Sanghvi,RENT-APAR-421,70.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1292,Gaurav Sanghvi,RENT-APAR-791,70.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1292,Gaurav Sanghvi,RENT-APAR-911,70.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1293,Varsha Palan,SALE-APAR-995,90.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1293,Varsha Palan,SALE-APAR-844,80.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-460,75.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1293,Varsha Palan,SALE-APAR-517,75.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1293,Varsha Palan,SALE-APAR-633,70.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-954,70.0,2.0,shanti nagar,11200000.0,Sale,Semi-Furnished
CL-1293,Varsha Palan,SALE-APAR-1086,70.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1294,Yuvraj Borra,SALE-APAR-460,85.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1294,Yuvraj Borra,SALE-APAR-517,85.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1294,Yuvraj Borra,SALE-APAR-526,80.0,2.0,bhayandar east,11000000.0,Sale,Fully Furnished
CL-1294,Yuvraj Borra,SALE-APAR-995,80.0,2.0,bhayandar west,12000000.0,Sale,Semi-Furnished
CL-1294,Yuvraj Borra,SALE-APAR-180,70.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1294,Yuvraj Borra,SALE-APAR-465,70.0,2.0,jesal park,10800000.0,Sale,Semi-Furnished
CL-1294,Yuvraj Borra,SALE-APAR-490,70.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1294,Yuvraj Borra,SALE-APAR-543,70.0,2.0,golden nest,11100000.0,Sale,Fully Furnished
CL-1294,Yuvraj Borra,SALE-APAR-770,70.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1294,Yuvraj Borra,SALE-APAR-844,70.0,2.0,bhayandar west,10200000.0,Sale,Semi-Furnished
CL-1295,Manan Natt,RENT-APAR-609,85.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1295,Manan Natt,RENT-APAR-1074,80.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1295,Manan Natt,RENT-APAR-403,75.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1295,Manan Natt,RENT-APAR-888,75.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1295,Manan Natt,RENT-APAR-201,70.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1295,Manan Natt,RENT-APAR-354,70.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1295,Manan Natt,RENT-APAR-421,70.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1295,Manan Natt,RENT-APAR-474,70.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1295,Manan Natt,RENT-APAR-911,70.0,1.0,bhayandar east,22000.0,Rent,Unfurnished
CL-1295,Manan Natt,RENT-APAR-1094,70.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1296,Manthan Dar,RENT-APAR-444,80.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-955,80.0,2.0,bhayandar west,35000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-706,75.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1296,Manthan Dar,RENT-APAR-1074,75.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-272,70.0,2.0,beverly park,35000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-341,70.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-532,70.0,2.0,jesal park,31000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-575,70.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-576,70.0,2.0,shanti nagar,35000.0,Rent,Unfurnished
CL-1296,Manthan Dar,RENT-APAR-730,70.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1297,Nidra Luthra,SALE-APAR-192,90.0,1.0,shivar garden,4500000.0,Sale,Semi-Furnished
CL-1297,Nidra Luthra,SALE-APAR-254,90.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1297,Nidra Luthra,SALE-APAR-290,90.0,1.0,naya nagar,5000000.0,Sale,Semi-Furnished
CL-1297,Nidra Luthra,SALE-APAR-294,90.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1297,Nidra Luthra,SALE-APAR-326,90.0,1.0,golden nest,4500000.0,Sale,Fully Furnished
CL-1297,Nidra Luthra,SALE-APAR-638,90.0,1.0,golden nest,5000000.0,Sale,Semi-Furnished
CL-1297,Nidra Luthra,SALE-APAR-692,90.0,1.0,kanakia,4900000.0,Sale,Semi-Furnished
CL-1297,Nidra Luthra,SALE-APAR-708,90.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1297,Nidra Luthra,SALE-APAR-972,90.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1297,Nidra Luthra,SALE-APAR-1009,90.0,1.0,kanakia,5000000.0,Sale,Semi-Furnished
CL-1298,Bachittar Chandra,RENT-APAR-403,95.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-888,95.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-305,90.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-609,90.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-908,90.0,1.0,golden nest,18000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-209,85.0,1.0,naya nagar,19000.0,Rent,Unfurnished
CL-1298,Bachittar Chandra,RENT-APAR-750,85.0,1.0,shanti nagar,19000.0,Rent,Unfurnished
CL-1298,Bachittar Chandra,RENT-APAR-794,85.0,1.0,shanti nagar,19000.0,Rent,Fully Furnished
CL-1298,Bachittar Chandra,RENT-APAR-1006,85.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1298,Bachittar Chandra,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1299,Vinaya Thaker,RENT-APAR-403,95.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-888,95.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-305,90.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-609,90.0,1.0,mira road east,18000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-908,90.0,1.0,golden nest,18000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-1006,90.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1299,Vinaya Thaker,RENT-APAR-209,85.0,1.0,naya nagar,19000.0,Rent,Unfurnished
CL-1299,Vinaya Thaker,RENT-APAR-750,85.0,1.0,shanti nagar,19000.0,Rent,Unfurnished
CL-1299,Vinaya Thaker,RENT-APAR-794,85.0,1.0,shanti nagar,19000.0,Rent,Fully Furnished
CL-1299,Vinaya Thaker,RENT-APAR-1074,85.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1300,Samaksh Mitra,RENT-APAR-883,80.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-443,75.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-494,75.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-1023,70.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-253,65.0,2.0,mira road east,40000.0,Rent,Semi-Furnished
CL-1300,Samaksh Mitra,RENT-APAR-601,65.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-706,65.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1300,Samaksh Mitra,RENT-APAR-825,65.0,3.0,beverly park,40000.0,Rent,Unfurnished
CL-1300,Samaksh Mitra,RENT-APAR-250,60.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1300,Samaksh Mitra,RENT-APAR-295,60.0,2.0,shivar garden,36000.0,Rent,Fully Furnished
CL-1301,Zarna Mand,RENT-APAR-706,80.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1301,Zarna Mand,RENT-APAR-1074,80.0,1.0,mira road east,19000.0,Rent,Unfurnished
CL-1301,Zarna Mand,RENT-APAR-341,75.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1301,Zarna Mand,RENT-APAR-575,75.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1301,Zarna Mand,RENT-APAR-730,75.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1301,Zarna Mand,RENT-APAR-1023,75.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1301,Zarna Mand,RENT-APAR-474,70.0,1.0,bhayandar west,24000.0,Rent,Unfurnished
CL-1301,Zarna Mand,RENT-APAR-601,70.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1301,Zarna Mand,RENT-APAR-629,70.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1301,Zarna Mand,RENT-APAR-354,65.0,1.0,bhayandar west,21000.0,Rent,Unfurnished
CL-1302,Chandani Puri,RENT-APAR-297,97.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1302,Chandani Puri,RENT-APAR-102,95.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-446,95.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-877,95.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-914,95.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-1020,95.0,3.0,shivar garden,52000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-1051,95.0,3.0,beverly park,50000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-262,90.0,3.0,naya nagar,49000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-831,90.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1302,Chandani Puri,RENT-APAR-443,87.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1303,Lila Lad,SALE-APAR-234,80.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-579,80.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-1075,80.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-289,70.0,4.0,bhayandar west,19000000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-389,70.0,3.0,golden nest,16600000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-453,70.0,3.0,shivar garden,20000000.0,Sale,Fully Furnished
CL-1303,Lila Lad,SALE-APAR-460,70.0,2.0,mira road east,10200000.0,Sale,Unfurnished
CL-1303,Lila Lad,SALE-APAR-493,70.0,4.0,bhayandar west,18300000.0,Sale,Fully Furnished
CL-1303,Lila Lad,SALE-APAR-517,70.0,2.0,mira road east,8500000.0,Sale,Semi-Furnished
CL-1303,Lila Lad,SALE-APAR-695,70.0,3.0,golden nest,17300000.0,Sale,Semi-Furnished
CL-1304,Aayush Edwin,SALE-APAR-145,90.0,3.0,mira road east,22500000.0,Sale,Fully Furnished
CL-1304,Aayush Edwin,SALE-APAR-466,80.0,4.0,mira road east,23300000.0,Sale,Semi-Furnished
CL-1304,Aayush Edwin,SALE-APAR-1024,80.0,3.0,bhayandar west,20500000.0,Sale,Fully Furnished
CL-1304,Aayush Edwin,SALE-APAR-234,75.0,4.0,mira road east,18800000.0,Sale,Unfurnished
CL-1304,Aayush Edwin,SALE-APAR-579,75.0,3.0,bhayandar east,17000000.0,Sale,Unfurnished
CL-1304,Aayush Edwin,SALE-APAR-1075,75.0,4.0,mira road east,16600000.0,Sale,Unfurnished
CL-1304,Aayush Edwin,SALE-APAR-271,70.0,3.0,bhayandar west,21200000.0,Sale,Semi-Furnished
CL-1304,Aayush Edwin,SALE-APAR-363,70.0,4.0,bhayandar east,21400000.0,Sale,Semi-Furnished
CL-1304,Aayush Edwin,SALE-APAR-425,70.0,3.0,jesal park,20100000.0,Sale,Unfurnished
CL-1304,Aayush Edwin,SALE-APAR-431,70.0,3.0,naya nagar,23200000.0,Sale,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-1006,95.0,1.0,kanakia,17000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-1094,95.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-403,92.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1305,Mohammed Sachar,RENT-APAR-888,92.0,1.0,kanakia,20000.0,Rent,Fully Furnished
CL-1305,Mohammed Sachar,RENT-APAR-174,90.0,1.0,naya nagar,15000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-201,90.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-791,90.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-967,90.0,1.0,golden nest,22000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-1000,90.0,1.0,golden nest,18000.0,Rent,Semi-Furnished
CL-1305,Mohammed Sachar,RENT-APAR-305,87.0,1.0,jesal park,19000.0,Rent,Fully Furnished
CL-1306,Aashi Ganesh,SALE-APAR-528,90.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1306,Aashi Ganesh,SALE-APAR-294,85.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1306,Aashi Ganesh,SALE-APAR-180,80.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1306,Aashi Ganesh,SALE-APAR-490,80.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1306,Aashi Ganesh,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1306,Aashi Ganesh,SALE-APAR-770,80.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1306,Aashi Ganesh,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1306,Aashi Ganesh,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1306,Aashi Ganesh,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1306,Aashi Ganesh,SALE-APAR-1030,75.0,1.0,bhayandar west,6800000.0,Sale,Unfurnished
CL-1307,Balvan Varma,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-294,80.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1307,Balvan Varma,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1307,Balvan Varma,SALE-APAR-290,70.0,1.0,naya nagar,5000000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-638,70.0,1.0,golden nest,5000000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-692,70.0,1.0,kanakia,4900000.0,Sale,Semi-Furnished
CL-1307,Balvan Varma,SALE-APAR-708,70.0,1.0,beverly park,5200000.0,Sale,Fully Furnished
CL-1307,Balvan Varma,SALE-APAR-747,70.0,1.0,kanakia,5800000.0,Sale,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-706,95.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1308,Zayyan Bali,RENT-APAR-250,87.0,2.0,shanti nagar,35000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-295,87.0,2.0,shivar garden,36000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-391,87.0,2.0,golden nest,37000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-883,87.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-1023,87.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-187,85.0,2.0,bhayandar west,37000.0,Rent,Semi-Furnished
CL-1308,Zayyan Bali,RENT-APAR-629,85.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1308,Zayyan Bali,RENT-APAR-162,82.0,2.0,naya nagar,33000.0,Rent,Fully Furnished
CL-1308,Zayyan Bali,RENT-APAR-494,82.0,2.0,mira road east,37000.0,Rent,Fully Furnished
CL-1309,Xalak Jha,RENT-APAR-1023,95.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1309,Xalak Jha,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1309,Xalak Jha,RENT-APAR-444,80.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1309,Xalak Jha,RENT-APAR-629,80.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1309,Xalak Jha,RENT-APAR-601,70.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1309,Xalak Jha,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1309,Xalak Jha,RENT-APAR-421,65.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1309,Xalak Jha,RENT-APAR-575,65.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1309,Xalak Jha,RENT-APAR-730,65.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1309,Xalak Jha,RENT-APAR-791,65.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-706,100.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-1023,92.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1310,Xiti Pandey,RENT-APAR-629,90.0,2.0,bhayandar east,28000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-791,75.0,1.0,bhayandar east,19000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-1094,70.0,1.0,bhayandar west,18000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-601,67.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1310,Xiti Pandey,RENT-APAR-201,65.0,1.0,bhayandar west,15000.0,Rent,Semi-Furnished
CL-1310,Xiti Pandey,RENT-APAR-341,65.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1310,Xiti Pandey,RENT-APAR-421,65.0,1.0,bhayandar east,15000.0,Rent,Unfurnished
CL-1310,Xiti Pandey,RENT-APAR-575,65.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-1023,95.0,2.0,bhayandar east,25000.0,Rent,Fully Furnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-706,90.0,2.0,bhayandar east,25000.0,Rent,Semi-Furnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-341,85.0,2.0,beverly park,26000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-575,85.0,2.0,shivar garden,28000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-730,85.0,2.0,golden nest,28000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-219,80.0,1.0,jesal park,25000.0,Rent,Fully Furnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-403,80.0,1.0,jesal park,15000.0,Rent,Fully Furnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-444,80.0,2.0,bhayandar east,30000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-532,80.0,2.0,jesal park,31000.0,Rent,Unfurnished
CL-1311,Anusha Ramakrishnan,RENT-APAR-601,80.0,1.0,mira road east,25000.0,Rent,Fully Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-297,97.0,3.0,bhayandar east,48000.0,Rent,Fully Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-102,95.0,3.0,shivar garden,45000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-446,95.0,3.0,beverly park,41000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-877,95.0,3.0,mira road east,43000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-914,95.0,3.0,kanakia,41000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-1020,95.0,3.0,shivar garden,52000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-1051,95.0,3.0,beverly park,50000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-262,90.0,3.0,naya nagar,49000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-831,90.0,3.0,mira road east,45000.0,Rent,Semi-Furnished
CL-1312,Maanas Prabhakar,RENT-APAR-443,87.0,3.0,kanakia,40000.0,Rent,Fully Furnished
CL-1313,Kai Manda,SALE-APAR-180,90.0,1.0,mira road east,5600000.0,Sale,Semi-Furnished
CL-1313,Kai Manda,SALE-APAR-490,90.0,1.0,mira road east,6600000.0,Sale,Unfurnished
CL-1313,Kai Manda,SALE-APAR-770,90.0,1.0,mira road east,6300000.0,Sale,Unfurnished
CL-1313,Kai Manda,SALE-APAR-528,80.0,1.0,bhayandar east,6500000.0,Sale,Semi-Furnished
CL-1313,Kai Manda,SALE-APAR-633,80.0,1.0,bhayandar west,5900000.0,Sale,Semi-Furnished
CL-1313,Kai Manda,SALE-APAR-1086,80.0,1.0,bhayandar west,6300000.0,Sale,Semi-Furnished
CL-1313,Kai Manda,SALE-APAR-254,75.0,1.0,bhayandar west,4500000.0,Sale,Semi-Furnished
CL-1313,Kai Manda,SALE-APAR-294,75.0,1.0,bhayandar east,4900000.0,Sale,Unfurnished
CL-1313,Kai Manda,SALE-APAR-972,75.0,1.0,bhayandar west,4600000.0,Sale,Fully Furnished
CL-1313,Kai Manda,SALE-APAR-1030,75.0,1.0,bhayandar west,6800000.0,Sale,Unfurnished
